"";"X.chaine_6ter";"X.chaine_ARTE";"X.chaine_C8";"X.chaine_Canal";"X.chaine_CanalFamily";"X.chaine_D17";"X.chaine_Direct8";"X.chaine_France2";"X.chaine_France3";"X.chaine_France4";"X.chaine_France5";"X.chaine_FranceO";"X.chaine_Gulli";"X.chaine_LaCinquième";"X.chaine_M6";"X.chaine_MonteCarloTMC";"X.chaine_NRJ12";"X.chaine_NT1";"X.chaine_Numéro23";"X.chaine_RMCDécouverteHD24";"X.chaine_RMCStory";"X.chaine_TF1";"X.chaine_TFX";"X.chaine_W9"
"vaisseau";-0,0476;-0,6065;-1,2609;1,567;-0,0185;-0,017;-0,6529;-1,1954;7,3486;-4,0203;0,4187;-0,017;1,8381;-0,0071;0,6941;-1,4165;-0,5706;-0,1103;-0,0711;1,5774;0,5102;0,7696;-0,022;-0,0092
"profiter";-0,0119;-0,1515;-0,315;1,7503;-0,0046;-0,0043;-0,1631;-0,2987;5,625;-1,5577;-0,1455;-0,0043;0,9171;-0,0018;-0,0914;-0,3539;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;-0,3332;-0,0055;-0,0023
"emmanuel";-0,019;0,9887;-0,1608;-0,81;-0,0074;-0,0068;0,3451;-0,1476;-0,179;-2,4926;1,8396;-0,0068;-0,0897;-0,0028;-0,1462;4,9974;-0,2281;-0,0441;-0,0284;-0,113;-0,5065;-0,5331;-0,0088;-0,0037
"mission";-0,0214;-0,2728;-0,5671;1,3931;-0,0083;-0,0077;-0,2937;0,9454;0,4305;-2,8043;1,6972;-0,0077;-0,1009;-0,0032;2,2368;-0,6371;0,3505;-0,0496;-0,032;-0,1271;0,4387;-0,5998;-0,0099;-0,0042
"style";-0,0119;1,3564;-0,315;-0,1566;-0,0046;-0,0043;1,2995;0,3034;-0,1119;-0,8321;-0,1455;-0,0043;2,1622;-0,0018;-0,0914;-0,3539;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;0,2711;-0,0055;-0,0023
"manière";-0,025;-0,3183;-0,2499;11,2825;-0,0097;-0,0089;-0,3426;-0,2301;-0,235;-3,272;-0,3056;-0,0089;-0,1177;-0,0037;-0,1919;-0,2987;-0,2994;-0,0579;-0,0373;-0,1483;-0,6649;0,3317;-0,0116;-0,0048
"bout";-0,0131;4,7398;-0,3465;-0,5568;-0,0051;-0,0047;-0,1794;1,4909;-0,1231;-1,7135;-0,16;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;-0,1568;-0,0303;3,0528;-0,0777;-0,3482;0,2441;-0,006;-0,0025
"organiser";-0,0119;-0,1515;-0,315;3,6028;-0,0046;-0,0043;-0,1631;1,6076;-0,1119;-0,8321;-0,1455;-0,0043;-0,056;-0,0018;-0,0914;-0,3539;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;-0,3332;-0,0055;-0,0023
"beast";-0,0655;-0,8342;-1,7343;-2,7867;-0,0254;-0,0234;-0,898;-1,6442;-0,6159;28,7135;-0,8009;-0,0234;-0,3084;-0,0098;-0,503;-1,9483;-0,7848;-0,1518;-0,0978;-0,3887;-1,7427;-1,8342;-0,0303;-0,0127
"affrontement";-0,0155;-0,197;15,0357;-0,6581;-0,006;-0,0055;-0,2121;-0,3883;-0,1455;-2,0251;-0,1891;-0,0055;-0,0728;-0,0023;-0,1188;-0,4601;-0,1853;-0,0358;-0,0231;-0,0918;-0,4115;-0,4332;-0,0071;-0,003
"marionnette";-0,0167;-0,2122;-0,4411;13,4338;-0,0065;-0,006;-0,2284;-0,4182;-0,1566;-2,1809;-0,2037;-0,006;-0,0784;-0,0025;-0,1279;-0,4955;-0,1996;-0,0386;-0,0249;-0,0988;-0,4432;-0,4665;-0,0077;-0,0032
"blanc";-0,0214;-0,2728;-0,5671;-0,4026;-0,0083;-0,0077;4,5049;-0,5377;-0,2014;-2,8043;0,344;-0,0077;0,6835;-0,0032;-0,1645;1,3264;-0,2566;-0,0496;-0,032;-0,1271;0,8909;0,4114;-0,0099;-0,0042
"passer";-0,0881;-0,2743;-2,3344;3,0479;1,1211;-0,0315;-0,6243;-0,3475;0,2482;-11,5448;0,3545;-0,0315;-0,4152;-0,0131;0,3394;0,6563;-0,5151;0,4257;-0,1316;-0,1775;8,4094;0,7486;-0,0407;-0,0171
"scooby";-0,0143;-0,1819;-0,378;-0,6074;-0,0055;-0,0051;-0,1957;-0,3584;14,1781;-0,6028;-0,1746;-0,0051;-0,0672;-0,0021;-0,1097;-0,4247;-0,1711;-0,0331;-0,0213;-0,0847;-0,3799;-0,3998;-0,0066;-0,0028
"professeur";-0,0297;-0,379;-0,7878;-0,6538;-0,0115;-0,0106;-0,4079;1,6497;-0,2798;-3,8956;-0,3638;-0,0106;1,3929;-0,0044;1,0233;-0,3903;-0,3565;4,7552;-0,0444;-0,1766;-0,7916;5,2614;-0,0138;-0,0058
"nathalie";-0,0309;9,4586;-0,8193;-1,3165;-0,012;-0,0111;-0,4242;0,2814;-0,291;-4,0515;0,2354;-0,0111;-0,1457;-0,0046;-0,2376;6,7594;-0,3708;-0,0717;-0,0462;-0,1836;-0,8233;-0,8665;-0,0143;-0,006
"respirer";-0,0321;-0,4093;-0,8509;-1,3672;-0,0125;-0,0115;-0,4406;-0,3407;-0,3022;12,2751;-0,3929;-0,0115;-0,1513;-0,0048;-0,2468;-0,9559;-0,385;-0,0745;-0,048;-0,1907;-0,855;-0,8999;-0,0149;-0,0062
"chaouch";-0,0119;-0,1515;-0,315;-0,5062;-0,0046;-0,0043;-0,1631;-0,2987;-0,1119;-1,5577;-0,1455;-0,0043;-0,056;-0,0018;-0,0914;11,075;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;-0,3332;-0,0055;-0,0023
"maison";-0,0381;-0,4851;-1,0086;0,5646;-0,0148;-0,0136;-0,1747;-0,1928;-0,3582;-3,8161;0,5461;-0,0136;0,4706;-0,0057;0,3097;-0,5625;-0,4564;-0,0883;-0,0569;-0,226;-0,2167;9,8511;-0,0176;-0,0074
"tourner";-0,0119;-0,1515;-0,315;0,5189;-0,0046;-0,0043;0,5043;0,856;-0,1119;-1,5577;0,5457;-0,0043;-0,056;-0,0018;-0,0914;1,4223;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;0,2711;-0,0055;-0,0023
"vincent";-0,0214;0,3312;2,9846;0,2188;-0,0083;-0,0077;-0,2937;-0,5377;-0,2014;-2,8043;0,344;-0,0077;-0,1009;-0,0032;-0,1645;1,9769;-0,2566;2,2447;-0,032;-0,1271;-0,5699;-0,2131;-0,0099;-0,0042
"intelligence";-0,0202;-0,2576;-0,5356;0,2423;-0,0078;-0,0072;1,6371;-0,5078;0,4502;0,3894;-0,2474;-0,0072;-0,0953;-0,003;-0,1554;-0,6017;-0,2424;-0,0469;-0,0302;1,5221;0,9479;-0,5665;-0,0094;-0,0039
"matin";-0,0178;-0,2273;-0,4726;-0,7593;-0,0069;-0,0064;-0,2447;5,8024;-0,1678;-0,9048;0,4034;-0,0064;-0,0841;-0,0027;-0,1371;0,9693;-0,2138;-0,0414;-0,0267;-0,1059;-0,4749;-0,1581;-0,0082;-0,0035
"raconter";-0,0238;-0,3031;-0,6302;1,2151;-0,0092;-0,0085;-0,3263;1,3979;1,0421;-2,1322;-0,291;-0,0085;-0,1121;-0,0035;0,464;0,3268;-0,2852;-0,0551;-0,0355;0,5566;0,7896;-0,2522;-0,011;-0,0046
"année";-0,0655;-0,8342;1,4381;-0,581;-0,0254;-0,0234;0,4805;3,0692;0,785;-8,5766;-0,3419;-0,0234;-0,3084;-0,0098;-0,503;-1,194;-0,7848;-0,1518;-0,0978;1,2291;8,568;-1,1022;-0,0303;1,5406
"publicité";-0,0119;-0,1515;-0,315;-0,1566;-0,0046;-0,0043;2,3072;-0,2987;-0,1119;-1,5577;0,5457;-0,0043;-0,056;-0,0018;-0,0914;-0,3539;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;3,3966;-0,0055;-0,0023
"duo";-0,0333;-0,4245;-0,8824;-0,768;-0,0129;-0,0119;-0,4569;-0,8366;-0,3134;11,2773;-0,4075;-0,0119;-0,1569;-0,005;0,3514;-0,9913;-0,3993;-0,0772;-0,0498;-0,1978;-0,8867;-0,9332;-0,0154;-0,0065
"détruire";1,3952;-0,2273;-0,4726;4,1751;-0,0069;-0,0064;-0,2447;0,1914;-0,1678;-2,3368;-0,2182;-0,0064;1,8125;-0,0027;-0,1371;-0,1741;0,4102;-0,0414;-0,0267;-0,1059;-0,4749;-0,1581;-0,0082;-0,0035
"bristielle";-0,025;-0,3183;-0,6617;-1,0632;-0,0097;-0,0089;-0,3426;-0,6273;-0,235;-3,272;-0,3056;-0,0089;-0,1177;-0,0037;-0,1919;23,2818;-0,2994;-0,0579;-0,0373;-0,1483;-0,6649;-0,6998;-0,0116;-0,0048
"arriver";-0,0286;-0,3638;-0,7563;0,5724;-0,0111;-0,0102;-0,3916;0,6748;2,5324;-1,386;0,7295;-0,0102;0,5746;-0,0043;1,0537;-0,3668;0,2634;-0,0662;-0,0426;-0,1695;-0,3103;0,2694;-0,0132;-0,0055
"propos";-0,0155;1,1468;0,2143;-0,6581;-0,006;-0,0055;1,0921;1,2949;-0,1455;-2,0251;-0,1891;-0,0055;-0,0728;-0,0023;-0,1188;0,5677;-0,1853;-0,0358;-0,0231;-0,0918;-0,4115;1,182;-0,0071;-0,003
"prince";-0,0989;-1,2597;-2,6188;-4,2079;-0,0383;-0,0354;-1,3559;-2,4827;-0,93;41,0881;-1,2093;-0,0354;-0,4657;-0,0147;-0,7595;-2,9419;-1,185;-0,2291;-0,1477;-0,5869;-2,6315;-1,8865;-0,0457;-0,0192
"humour";-0,2125;-1,2675;-3,6065;-7,6778;-0,0824;-0,076;-0,9892;-2,6965;-1,9984;64,9789;-2,5986;-0,076;-1,0008;-0,0317;-0,9497;-2,8644;-2,5463;-0,4924;-0,3173;-1,261;-5,6548;-5,9517;-0,0982;-0,0412
"plateau";-0,0559;0,6622;-0,4532;-0,6472;-0,0217;-0,02;16,1787;3,6936;-0,5262;-7,3276;-0,2687;-0,02;-0,2635;-0,0083;0,5915;-0,5569;-0,6705;-0,1297;-0,0836;-0,3321;-1,489;-0,2683;-0,0259;-0,0108
"monstre";-0,0131;-0,1667;-0,3465;-0,5568;-0,0051;-0,0047;-0,1794;-0,3285;1,5158;-1,7135;-0,16;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;0,5185;-0,0303;-0,0195;-0,0777;-0,3482;6,9307;-0,006;-0,0025
"réveiller";-0,0583;-0,7431;-1,5449;-1,0826;-0,0226;-0,0209;-0,7999;-1,4647;-0,5487;-7,6398;-0,2866;-0,0209;-0,2748;-0,0087;-0,4481;-1,7355;55,2466;-0,1352;-0,0871;-0,3462;-1,5524;0,3065;-0,027;-0,0113
"anne";-0,0333;0,205;-0,3898;-0,4071;-0,0129;-0,0119;-0,4569;0,9515;-0,3134;-4,3634;0,6287;-0,0119;-0,1569;-0,005;-0,2559;10,6418;-0,3993;-0,0772;-0,0498;-0,1978;-0,8867;-0,1819;-0,0154;-0,0065
"question";-0,0798;1,5665;-0,5204;-1,2671;-0,0309;-0,0286;0,9971;-1,2413;-0,7505;1,094;6,6209;-0,0286;-0,3758;-0,0119;-0,6129;-0,6561;-0,9562;-0,1849;-0,1192;-0,4736;0,7218;-2,235;-0,0369;-0,0155
"long";-0,0131;-0,1667;-0,3465;0,462;-0,0051;-0,0047;-0,1794;0,7876;-0,1231;-1,7135;-0,16;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;-0,1568;1,1711;-0,0195;1,8877;2,2697;-0,3665;-0,006;-0,0025
"présentation";-0,0238;1,5282;-0,2313;-0,2078;-0,0092;-0,0085;0,2771;1,3979;-0,2238;-3,1161;0,8553;-0,0085;-0,1121;-0,0035;-0,1828;0,6931;-0,2852;-0,0551;-0,0355;-0,1412;-0,6332;1,2562;-0,011;-0,0046
"compagnie";-0,0143;-0,1819;-0,378;0,8613;-0,0055;-0,0051;-0,1957;0,2504;-0,1343;-1,8693;2,2028;4,2195;-0,0672;-0,0021;0,6514;-0,4247;-0,1711;-0,0331;-0,0213;-0,0847;-0,3799;0,6565;-0,0066;-0,0028
"nasa";-0,0167;-0,2122;-0,4411;-0,2723;-0,0065;-0,006;-0,2284;-0,4182;-0,1566;-2,1809;0,4267;-0,006;-0,0784;-0,0025;-0,1279;6,8227;0,4336;-0,0386;-0,0249;0,6913;0,1941;-0,4665;-0,0077;-0,0032
"antique";-0,0167;-0,2122;-0,4411;-0,7087;-0,0065;-0,006;-0,2284;-0,4182;-0,1566;-2,1809;-0,2037;-0,006;-0,0784;-0,0025;-0,1279;-0,4955;-0,1996;-0,0386;-0,0249;2,8774;10,2227;-0,4665;-0,0077;-0,0032
"chose";-0,0297;-0,379;-0,3281;4,5439;-0,0115;-0,0106;1,9029;0,2994;-0,2798;-2,8238;-0,3638;-0,0106;-0,1401;-0,0044;-0,2285;-0,885;-0,3565;-0,0689;-0,0444;-0,1766;-0,7916;2,076;-0,0138;-0,0058
"depétrini";-0,0167;-0,2122;-0,4411;-0,7087;-0,0065;-0,006;-0,2284;-0,4182;-0,1566;-2,1809;-0,2037;-0,006;-0,0784;-0,0025;-0,1279;15,5109;-0,1996;-0,0386;-0,0249;-0,0988;-0,4432;-0,4665;-0,0077;-0,0032
"olivier";-0,0238;1,5282;-0,2313;1,2151;-0,0092;-0,0085;0,7774;2,0651;-0,2238;-3,1161;0,3113;-0,0085;-0,1121;-0,0035;-0,1828;-0,2767;-0,2852;-0,0551;-0,0355;-0,1412;-0,6332;0,356;-0,011;-0,0046
"lrem";-0,0202;-0,2576;17,31;-0,8606;-0,0078;-0,0072;-0,2773;-0,5078;-0,1902;-2,6485;-0,2474;-0,0072;-0,0953;-0,003;-0,1554;-0,2136;-0,2424;-0,0469;-0,0302;-0,12;-0,5382;-0,5665;-0,0094;-0,0039
"claviere";-0,0226;-0,288;-0,5987;18,2385;-0,0088;-0,0081;-0,31;-0,5676;-0,2126;-2,9602;-0,2765;-0,0081;-0,1065;-0,0034;-0,1736;-0,6725;-0,2709;-0,0524;-0,0338;-0,1342;-0,6016;-0,6332;-0,0105;-0,0044
"journaliste";-0,1025;21,8501;7,1326;-0,5894;-0,0397;-0,0367;2,9072;0,6747;-0,9637;-13,4209;0,2661;-0,0367;-0,4826;-0,0153;-0,787;-1,057;-1,2279;-0,2374;-0,153;-0,6081;-1,8502;-1,3748;-0,0474;-0,0199
"patron";-0,019;0,3687;9,2225;-0,3359;-0,0074;-0,0068;-0,261;-0,4779;-0,179;-2,4926;-0,2328;-0,0068;-0,0897;-0,0028;1,3686;-0,1936;-0,2281;-0,0441;-0,0284;-0,113;-0,5065;-0,5331;-0,0088;-0,0037
"fédération";-0,0143;0,4658;11,6693;-0,6074;-0,0055;-0,0051;-0,1957;-0,3584;-0,1343;-1,8693;-0,1746;-0,0051;-0,0672;-0,0021;-0,1097;-0,4247;-0,1711;-0,0331;-0,0213;-0,0847;-0,3799;-0,3998;-0,0066;-0,0028
"watrin";-0,0131;-0,1667;-0,3465;-0,5568;-0,0051;-0,0047;-0,1794;-0,3285;-0,1231;-1,7135;-0,16;-0,0047;-0,0616;-0,002;-0,1005;12,1837;-0,1568;-0,0303;-0,0195;-0,0777;-0,3482;-0,3665;-0,006;-0,0025
"nuit";-0,0202;-0,2576;-0,5356;0,5441;-0,0078;-0,0072;0,3261;1,0036;-0,1902;-1,7274;0,3623;-0,0072;-0,0953;-0,003;0,5218;0,4106;-0,2424;-0,0469;-0,0302;0,6171;-0,1791;0,8998;-0,0094;-0,0039
"permettre";-0,0321;0,6264;0,2423;-0,3798;-0,0125;7,9123;-0,4406;0,5756;0,2999;-3,1049;0,652;-0,0115;-0,1513;-0,0048;-0,2468;-0,9559;-0,385;-0,0745;2,2663;1,1558;0,9291;0,2199;-0,0149;-0,0062
"tsoukalos";-0,0214;-0,2728;-0,5671;-0,9113;-0,0083;-0,0077;-0,2937;-0,5377;-0,2014;-2,8043;-0,2619;-0,0077;-0,1009;-0,0032;-0,1645;-0,6371;-0,2566;-0,0496;-0,032;-0,1271;20,7927;-0,5998;-0,0099;-0,0042
"polémiste";-0,0167;-0,2122;10,2446;-0,7087;-0,0065;-0,006;-0,2284;-0,4182;-0,1566;-2,1809;-0,2037;-0,006;-0,0784;-0,0025;-0,1279;1,0413;-0,1996;-0,0386;-0,0249;-0,0988;-0,4432;-0,4665;-0,0077;-0,0032
"nombreux";-0,1263;-0,5359;-1,7358;-3,3769;0,972;-0,0452;-1,7325;-0,544;-1,1883;21,1586;-0,8799;-0,0452;-0,5951;-0,0188;-0,9705;-2,7573;-1,514;0,3094;0,453;0,2909;0,3274;-3,5389;-0,0584;-0,0245
"chalumeau";-0,0571;-0,7279;-1,5133;-2,4316;-0,0222;-0,0204;-0,7836;-1,4347;-0,5374;-7,4837;-0,6989;-0,0204;-0,2691;-0,0085;-0,4389;53,3526;-0,6848;-0,1324;-0,0853;-0,3391;-1,5207;-1,6005;-0,0264;-0,0111
"centre";-0,0238;8,1249;-0,6302;-0,4717;-0,0092;-0,0085;-0,3263;-0,2128;0,395;-2,1322;-0,291;-0,0085;-0,1121;-0,0035;1,1925;-0,7079;-0,2852;-0,0551;-0,0355;-0,1412;0,7896;0,356;-0,011;-0,0046
"lutte";-0,0738;-0,4345;-1,2013;-1,1019;-0,0286;-0,0264;-1,0124;-1,1194;-0,6944;21,0815;-0,903;-0,0264;-0,3477;-0,011;-0,5671;-2,1966;-0,8848;-0,1711;-0,1103;-0,4382;-1,9648;-2,068;1,1216;-0,0143
"défense";-0,0131;-0,1667;-0,3465;1,5929;-0,0051;-0,0047;-0,1794;-0,3285;-0,1231;-1,7135;-0,16;-0,0047;-0,0616;-0,002;-0,1005;0,6761;-0,1568;-0,0303;-0,0195;-0,0777;2,2697;0,2441;-0,006;-0,0025
"xavier";-0,0464;0,8279;-1,2294;-1,9753;-0,018;-0,0166;-0,6365;-0,2879;-0,4366;-6,0792;-0,5677;-0,0166;-0,2186;-0,0069;-0,3566;0,4381;-0,5563;-0,1076;-0,0693;-0,2755;-1,2353;26,0086;-0,0215;-0,009
"rendre";2,189;-0,6672;-0,752;-1,4193;-0,0203;-0,0187;-0,7182;0,7807;0,5108;-4,5653;-0,6406;-0,0187;3,6172;-0,0078;0,219;-0,4946;-0,2349;0,6129;-0,0782;-0,3109;1,4878;5,7232;-0,0242;-0,0102
"partie";0,9637;-0,24;-0,7044;1,0741;-0,0194;-0,0179;-0,6855;2,2372;-0,1485;-6,5473;-0,2253;-0,0179;-0,2355;-0,0075;-0,384;0,3776;-0,5991;-0,1159;-0,0747;-0,2967;1,5877;2,5128;1,2854;-0,0097
"partir";-0,0488;1,292;-0,3508;0,3229;-0,0189;-0,0175;0,7179;0,2852;0,5527;-4,1558;1,9682;-0,0175;0,3862;-0,0073;0,2379;1,0103;-0,5848;-0,1131;-0,0729;0,8498;-0,6854;0,4449;-0,0226;-0,0095
"chemin";-0,0143;-0,1819;-0,378;0,8613;-0,0055;-0,0051;-0,1957;0,727;1,4438;0,2911;-0,1746;-0,0051;-0,0672;-0,0021;-0,1097;-0,4247;-0,1711;-0,0331;-0,0213;-0,0847;-0,3799;0,2206;-0,0066;-0,0028
"joe";-0,0202;-0,2576;13,4487;0,2423;-0,0078;-0,0072;-0,2773;-0,5078;-0,1902;-2,6485;-0,2474;-0,0072;-0,0953;-0,003;-0,1554;-0,2136;-0,2424;-0,0469;-0,0302;-0,12;-0,5382;-0,5665;-0,0094;-0,0039
"pomart";-0,0178;-0,2273;17,3524;-0,7593;-0,0069;-0,0064;-0,2447;-0,448;-0,1678;-2,3368;-0,2182;-0,0064;-0,0841;-0,0027;-0,1371;-0,5309;-0,2138;-0,0414;-0,0267;-0,1059;-0,4749;-0,4998;-0,0082;-0,0035
"disciple";-0,0274;-0,3486;-0,7248;-1,1645;-0,0106;-0,0098;-0,3753;-0,6871;-0,2574;11,9923;-0,3347;-0,0098;-0,1289;-0,0041;-0,2102;-0,8142;-0,328;-0,0634;-0,0409;-0,1624;-0,7283;-0,7665;-0,0127;-0,0053
"préparer";-0,0202;-0,2576;-0,5356;2,8593;-0,0078;-0,0072;-0,2773;0,504;1,1659;-2,6485;0,973;-0,0072;-0,0953;-0,003;-0,1554;-0,6017;0,3689;0,9901;-0,0302;-0,12;-0,1791;-0,5665;1,6716;-0,0039
"mère";-0,0357;-0,4548;-0,9455;-0,8459;-0,0138;-0,0128;-0,4896;1,8948;-0,3358;-4,6753;0,1978;-0,0128;-0,1682;-0,0053;-0,2742;-0,2367;-0,4278;-0,0827;-0,0533;-0,2119;-0,9501;15,5126;-0,0165;-0,0069
"janvier";-0,0119;0,5308;-0,315;-0,5062;-0,0046;-0,0043;2,3072;-0,2987;-0,1119;-1,5577;2,4447;-0,0043;-0,056;-0,0018;-0,0914;0,7414;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;0,2711;-0,0055;-0,0023
"américain";-0,0524;0,7191;-1,3871;3,1877;-0,0203;-0,0187;0,3134;0,2464;-0,1602;-6,8594;0,3688;-0,0187;-0,2467;1,7492;-0,4023;2,2048;-0,6277;-0,1214;-0,0782;1,4705;1,4878;-1,467;-0,0242;-0,0102
"soirée";-0,0119;-0,1515;-0,315;1,0536;-0,0046;-0,0043;1,2995;0,856;-0,1119;-0,8321;-0,1455;-0,0043;-0,056;-0,0018;-0,0914;0,2539;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;0,2711;-0,0055;-0,0023
"conquérant";-0,0965;-1,2293;-2,5556;-4,1063;-0,0374;-0,0345;-1,3232;-2,4228;-0,9076;42,3308;-1,1801;-0,0345;-0,4545;-0,0144;-0,7412;-2,8709;-1,1564;-0,2236;-0,1441;-0,5727;-2,5679;-2,7028;-0,0446;-0,0187
"série";-0,1359;-1,0265;-3,5992;2,2149;-0,0527;-0,0486;-0,4085;-2,4506;-1,2782;18,6417;-1,6621;-0,0486;-0,6401;-0,0203;-0,508;-2,2831;-1,6286;0,2876;-0,203;-0,8066;-2,6316;-2,8008;-0,0628;-0,0263
"val";-0,0178;-0,2273;17,3524;-0,7593;-0,0069;-0,0064;-0,2447;-0,448;-0,1678;-2,3368;-0,2182;-0,0064;-0,0841;-0,0027;-0,1371;-0,5309;-0,2138;-0,0414;-0,0267;-0,1059;-0,4749;-0,4998;-0,0082;-0,0035
"humain";-0,0583;-0,7431;-1,5449;2,2366;-0,0226;-0,0209;-0,7999;-0,8119;-0,1905;-6,2936;-0,7134;-0,0209;2,4482;-0,0087;1,7259;-1,0222;-0,6991;-0,1352;-0,0871;2,099;5,3539;1,1745;-0,027;-0,0113
"marier";-0,0178;1,037;-0,4726;-0,7593;-0,0069;-0,0064;0,9837;0,5803;-0,1678;-2,3368;1,0669;-0,0064;1,8125;-0,0027;-0,1371;0,4811;-0,2138;-0,0414;-0,0267;-0,1059;-0,4749;1,0275;-0,0082;-0,0035
"michaël";-0,0119;-0,1515;-0,315;-0,1566;-0,0046;-0,0043;-0,1631;-0,2987;-0,1119;-1,5577;-0,1455;-0,0043;-0,056;-0,0018;-0,0914;5,7631;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;0,7816;-0,0055;-0,0023
"atterrir";-0,0131;-0,1667;-0,3465;1,5929;-0,0051;-0,0047;-0,1794;0,2752;5,3709;-1,7135;-0,16;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;-0,1568;-0,0303;-0,0195;0,7858;-0,3482;-0,3665;-0,006;-0,0025
"fantôme";-0,0155;-0,197;-0,4096;-0,6581;-0,006;-0,0055;-0,2121;-0,3883;-0,1455;-2,0251;-0,1891;-0,0055;-0,0728;-0,0023;-0,1188;-0,137;-0,1853;-0,0358;-0,0231;-0,0918;0,6361;8,9611;-0,0071;-0,003
