"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Coord. facteur 12";"Coord. facteur 13";"Coord. facteur 14";"Coord. facteur 15";"Coord. facteur 16";"Coord. facteur 17";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"Corr. facteur 12";"Corr. facteur 13";"Corr. facteur 14";"Corr. facteur 15";"Corr. facteur 16";"Corr. facteur 17";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"COR -facteur 12";"COR -facteur 13";"COR -facteur 14";"COR -facteur 15";"COR -facteur 16";"COR -facteur 17";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"CTR -facteur 12";"CTR -facteur 13";"CTR -facteur 14";"CTR -facteur 15";"CTR -facteur 16";"CTR -facteur 17";"mass";"chi.distance";"inertie"
"incident";-2,32247846290355;3,96855137166216;2,74745285436528;0,612517787010124;-0,0209067640661347;0,0329624606876275;0,129851335602087;-0,107079867547372;0,193372287664161;0,0739418766070736;0,155035092396445;-0,0556414767783285;-0,0248516803766906;-0,0961033390291513;-0,0880537281647849;-0,0594765533570698;-0,0371787153262629;-0,429872312874326;0,734547331286853;0,508531696583582;0,113372176312681;-0,00386967593774427;0,0061010896075672;0,0240344506339594;-0,0198196328018121;0,035791674227226;0,0136860539389513;0,0286957639477204;-0,0102987953156475;-0,00459984860698583;-0,017787964574603;-0,0162980455526296;-0,0110086375231367;-0,00688148484572643;0,190991240720625;0,544819652250711;0,250978016164693;0,0118063481721206;1,12920903129102e-05;1,87119308091902e-05;0,000223352262201842;0,000146659795726402;0,000434529261651264;6,17453764619069e-05;0,0002628462083943;3,27740561114983e-05;6,27491296984634e-06;8,98250761662681e-05;7,33154683879874e-05;3,23548436733979e-05;1,1061408978205e-05;0,0345628123211196;0,100918246396872;0,0483688965640941;0,00240404776362506;2,80078207898693e-06;6,96217494692801e-06;0,000108043470135731;7,3471910509099e-05;0,000239604048932611;3,50337494355245e-05;0,000154015952934179;1,98382326265538e-05;3,9574660810116e-06;5,91810459755618e-05;4,9682241274116e-05;2,26671683001784e-05;8,85715899128908e-06;0,00640775181683207;4,82547687501217;0,149205956071324
"prendre";2,78184961057682;1,44295263255333;-0,179691692735175;0,286270196212938;-0,123183084546115;-0,103614255645021;-0,104351175907672;-0,0945143370573777;-0,0942137788503281;0,316169151132923;0,151864053629624;-0,0637709640329179;-0,219007619092907;0,0317571605303289;-0,255467208562548;0,0873213067793856;-0,0423331814811857;0,869311302657162;0,450914035003288;-0,0561525752126823;0,0894577177125653;-0,0384939743992512;-0,0323788328478148;-0,0326091160058417;-0,0295351629199289;-0,029441240284607;0,0988009616286841;0,047456605053568;-0,0199280434155691;-0,0684385661689388;0,00992392201373839;-0,0798319689954948;0,0272873841409326;-0,0132288650684467;0,775687093441517;0,203892904040603;0,00303906783768877;0,00730028236708847;0,00110971655799959;0,000523392609820178;0,000408320720003812;0,000323444685886562;0,000291990427755517;0,00319574194072879;0,000713938624404127;0,000121867547563756;0,00137950680051791;2,77659910148569e-05;0,00174694668769337;0,000197422834027138;4,05968856854192e-05;0,0441450472515626;0,011877330459081;0,000184191968740828;0,000467484226186213;8,6559918671217e-05;6,1242613113983e-05;6,21168443910224e-05;5,09577302012878e-05;5,06341515311301e-05;0,000570234746061752;0,000131560242814094;2,31985400733924e-05;0,000273610738228826;5,75304828329163e-06;0,000372293124130973;4,3496583190525e-05;1,02229563620604e-05;0,00570446198327733;2,86804283684274;0,0469230201703087
"prétexte";-2,4736000769223;4,23894089494314;2,92416621564434;0,691642070674736;0,026314493673874;-0,080239489673826;0,12918794944859;-0,0937992945274553;0,22512401688552;0,0128517873761725;0,0496038818180261;-0,0722968206784647;-0,102511095286206;-0,0519695091637721;-0,0765750063256136;0,0335161813933262;-0,0229859641786724;-0,429116637710797;0,73536546237338;0,507280213269584;0,119985086771405;0,00456500109041254;-0,0139198330165414;0,022411342487144;-0,016272168756296;0,0390541955812276;0,0022295098706089;0,00860521115832086;-0,0125419500493077;-0,0177834796124359;-0,00901559683956092;-0,013284123635707;0,00581433967543538;-0,00398757250814986;0,19022559232226;0,545762118811048;0,249619902491082;0,0132172436481199;1,57069064379482e-05;9,7354399713374e-05;0,00019410710734495;9,88085402828824e-05;0,000517099514672781;1,63776084406899e-06;2,36250607671492e-05;4,85815323848615e-05;9,3742784551173e-05;2,30631054263523e-05;4,86826390847671e-05;9,02104185248955e-06;3,71233412190665e-06;0,0368164175371064;0,108117819264925;0,0514501524081513;0,00287836165135557;4,16651156154187e-06;3,87399335109739e-05;0,000100421467826079;5,29397272287504e-05;0,000304948297988415;9,93824317004034e-07;1,48051865311468e-05;3,14500220033198e-05;6,32301632079292e-05;1,62509885887084e-05;3,52822796530528e-05;6,75914276546509e-06;3,17912794328259e-06;0,00601703524263499;5,14979903564468;0,159574362606827
"homme";0,0139705388830937;-0,298487335162168;0,10663007770021;-0,44007173295506;-0,567148067013857;0,45898993243979;0,105773337679754;0,200058445308637;0,954399007079045;-1,01720493656998;0,316097809131434;0,561304367549714;-0,180931654432309;-0,130723989192426;-0,175449910313085;-0,403115284953211;0,0630060403649056;0,00748307725762082;-0,159879572873372;0,0571145548567475;-0,235716804065653;-0,303783042120933;0,245850010057487;0,0566556568989511;0,107157842285932;0,511207303049111;-0,544848211717719;0,169312318335669;0,300652965684625;-0,096912907926877;-0,0700200413697065;-0,0939767066039416;-0,215921722581735;0,033748094593396;0,000135069722730217;0,0602368428371215;0,0073884998381892;0,119109597262362;0,162410929220332;0,0709099705409827;0,00289648686415174;0,0100053166158757;0,206876970246754;0,228382096999094;0,0213553304238385;0,0651855556729138;0,00650050248839385;0,00324827550280321;0,00568889672350417;0,0290487790012103;0,000620880039729118;9,15101773934675e-07;0,000417729261165331;5,33092449965748e-05;0,000908008737107461;0,00150812032468963;0,000987755371170195;5,24560395276171e-05;0,000187653582273855;0,00427073907031398;0,00485132085480509;0,000468474603130543;0,00147720212407776;0,00015348720907531;8,01223475051104e-05;0,000144327597228426;0,000761906382572049;1,86126175937991e-05;0,00468859889036493;1,09151428190315;0,00558601278861549
"présenter";0,00465320719219449;-0,323949299828057;0,146605152228887;-0,528856514632343;-0,234892275466898;-1,15683479624017;0,522114341264507;0,824769711160532;-0,348378661881092;0,253099379749592;-0,845912999526131;-1,04506044493513;0,160110016396511;-0,786023701147362;-1,14128302130677;0,567998768616186;-0,988513649791323;0,00164604617734198;-0,114595263999647;0,0518607576318113;-0,187080052169873;-0,0830918366944892;-0,409223878395427;0,184695045820334;0,291757700478191;-0,123237015024565;0,0895324986223027;-0,299237021203263;-0,369684322968116;0,0566380282583865;-0,278051514822754;-0,40372252446411;0,200926406927239;-0,349681208526201;7,60531874580779e-06;0,0360118491835611;0,00708885724745364;0,0873084893097761;0,014139718268489;0,228625474268708;0,0358204748051041;0,0863104561667211;0,0139905964724662;0,00717642659939521;0,0776239376490633;0,11468808387443;0,00258366243961737;0,0596066209656643;0,122176986441599;0,0292715073467546;0,0775692536424591;8,96752262401342e-08;0,000434632092641376;8,90156087350886e-05;0,00115835963840437;0,00022850997866085;0,00554255978174399;0,00112901300490472;0,00281730007437172;0,000502655909890225;0,00026530770411583;0,00296359666692715;0,00452324925209854;0,000106170705601002;0,00255881555947223;0,00539453993438498;0,00133617237328465;0,0040469984761006;0,00414159568648902;1,53210647796867;0,00972177571080553
"humour";-1,05217586021781;0,833454783800259;-2,83620204433967;0,756660562947909;0,355799967468975;-0,305293864230975;0,190667778698211;-0,332038702692723;0,289741395717982;0,148647761997539;-0,154776162690594;0,174282867596808;0,000137529731804984;0,284436206645311;-0,265606179869495;0,014637632723115;0,226176107342993;-0,315131532191771;0,249623559104623;-0,84945561823969;0,226623335096761;0,106563734392338;-0,0914369230861636;0,0571058807872011;-0,0994471257921328;0,0867788868992764;0,0445206916127739;-0,0463561759394032;0,0521985241984057;4,11907901941947e-05;0,0851899582569753;-0,0795502782249256;0,00438403864040443;0,0677407892986761;0,109149066994632;0,0669092466475885;0,744702509047893;0,0501664854457018;0,00910638097601739;0,00446939569359994;0,00134086615442466;0,00392650489201673;0,00271634516066406;0,000694821993205433;0,000729429197312956;0,000895314446017992;5,35084882318432e-10;0,00219090575962415;0,00185741850703088;5,45660745438973e-06;0,00113985194172834;0,00527713655468703;0,00331120258459106;0,038343874674948;0,0027291277376541;0,000603439136352766;0,000444281078046568;0,000173291108217263;0,000525531898510422;0,000400168372270756;0,000105326684844846;0,000114190458136339;0,000144787496616687;9,01601980895059e-11;0,000385648299968525;0,000336277659598097;1,02132357552123e-06;0,000243845707861418;0,00476674220520434;2,89183552265267;0,0398628955297823
"super";-1,0582746138983;0,853872089175497;-2,86261113673024;0,74967212784582;0,326087346588159;-0,104957581002973;-0,20868315604461;-0,180610643057984;0,207913472263185;-0,00703794122371522;0,0204959811371805;-0,294943018075259;0,0195727674807427;-0,0845515034016734;-0,105112156390653;-0,0117635165788481;-0,286132338827473;-0,318641928171605;0,257097208355547;-0,861919883774981;0,225723048796726;0,0981834955734833;-0,031602275579322;-0,062833599470034;-0,0543810867203133;0,0626018509985362;-0,00211909378948644;0,00617125164257948;-0,0888060723993563;0,00589327598698092;-0,0254580935041747;-0,0316488175627839;-0,00354194417548696;-0,0861532148261462;0,109784514758133;0,0698246324184207;0,754282737112101;0,0489615520929526;0,00760506396033307;0,000525219992953071;0,00159700610624675;0,00115509146184393;0,00139068922864191;1,54863491897642e-06;1,27178409068569e-05;0,00254943185154473;1,07754379967822e-05;0,000192485304701331;0,000289227962807938;3,50393731043956e-06;0,00181380189818454;0,00498842494569281;0,00324752364197522;0,0364998768185922;0,00250327991391155;0,000473624957683805;4,90675429530161e-05;0,000193973087298127;0,000145295901382484;0,00019254486841185;2,20626642971227e-07;1,8711306429798e-06;0,00038747432077413;1,70636195442272e-06;3,18426610507574e-05;4,92121769947879e-05;6,16369334308628e-07;0,000364670451934372;0,00445416894584668;2,90016764645559;0,0374638919684473
"planète";-0,50669592214184;0,440609424026562;-1,61141320313682;0,19400714938028;-0,0705963450103127;0,443209439749731;-0,448169901906065;-0,196555356653744;0,828274922190392;-0,791014944645399;-0,18866161192353;0,272052816659389;0,338550334903784;-0,314213724732823;-0,204221088241047;-0,0902962192679713;-0,189381395023735;-0,221214003231945;0,192361868906758;-0,703512994578474;0,0846999083565073;-0,0308210494911052;0,193496987350492;-0,195662632747528;-0,0858124081959472;0,361609405775075;-0,34534239348451;-0,0823661462547017;0,118773193218838;0,147804771277826;-0,137179860506378;-0,0891591238453661;-0,0394216477143581;-0,0826803901514791;0,0704253917502161;0,0520260326709259;0,66882641019847;0,0091756753638249;0,000997446323956325;0,0262072680367535;0,0206113900195415;0,00382815564504819;0,0617595291009325;0,0547415735472983;0,00301531832541591;0,00606965133258118;0,00902125745685839;0,0074386707365234;0,00305510177429411;0,000577711810563309;0,00222341590679406;0,00106331641387075;0,000804035572452448;0,0107542848398776;0,000155884584087294;2,06410665177151e-05;0,000813552723029875;0,000831865424056269;0,000160006441834169;0,00284129759917664;0,00259141564902518;0,000147412659382667;0,00030653082423789;0,000474694494878768;0,000408900838864979;0,000172730437037192;3,37681161480617e-05;0,000148539624708932;0,00414159568648902;1,73371633761488;0,0124486937550657
"invité";0,0206890077760161;-0,62650671871395;0,422899100112404;0,40347822702739;1,3524810545098;0,079849454930428;0,0476518249027176;-0,106252620237526;0,22556647071434;-0,23220709376174;-0,185514183419344;0,49516878564963;0,138573737517588;0,343841976970647;-0,297299544287283;-0,285398565119053;0,362062071347379;0,0112095053625477;-0,339447425373268;0,229130840002005;0,218608422332261;0,732787371796868;0,0432632102481379;0,0258182215679487;-0,0575687016618562;0,122214104729301;-0,125812058795845;-0,100513386450485;0,268287257571643;0,0750805969347844;0,18629692281278;-0,161079780724652;-0,154631714618722;0,196168746915377;0,000188625894872271;0,168986552259716;0,0740049270317733;0,0637573580515855;0,588132277986315;0,00136658041743146;0,000374341965500803;0,00179715961506946;0,00735853863595336;0,00757855487986752;0,00468390262695821;0,0323036312969521;0,00242811905570491;0,0143103533814385;0,0104016091676907;0,00927178212679485;0,0130556856063747;1,80619616385301e-06;0,00165629257670243;0,000754673520301444;0,000686951059076265;0,00771876769177378;2,69047834996537e-05;9,58174622913181e-06;4,76392469013329e-05;0,000214701302365261;0,000227528894056167;0,000145224479290951;0,00103464677808966;8,10303008047237e-05;0,00049888837046671;0,000372970151426508;0,00034370761994911;0,000553161127565143;0,00421973900132844;1,36783677138781;0,00789503644531331
"voir";0,0117563844510217;-0,313433782238179;0,14123062458292;-0,446391718038956;-0,461951443970606;-0,730157667268217;-0,599522170996175;0,591388904184567;0,616226632182197;0,762925851616244;-0,927039240930432;-1,23776558338546;1,52937005141077;-0,83679386941889;-0,559029509434174;-0,120103867917726;1,60316011836854;0,0035346075972194;-0,094235215983261;0,0424615952881201;-0,134209591774553;-0,138887690361562;-0,219525046041681;-0,180248921692961;0,177803620011795;0,185271189862359;0,229376941735136;-0,278718338751542;-0,37213955130829;0,459811689996797;-0,251585679294249;-0,168074628670735;-0,0361097449446319;0,481996991298813;3,91209463306228e-05;0,0271664000332692;0,00530132802096094;0,0501258981089543;0,0440702077114671;0,0733946470476311;0,0380592077324625;0,0357596699680977;0,0352746909911621;0,0525460289890133;0,0751258952949335;0,129646690615358;0,189964777736262;0,054438901411051;0,0236222529928023;0,00105466234385952;0,16440962005638;5,4001943955702e-07;0,000383842837571813;7,79326768777121e-05;0,000778563592770848;0,000833785795837025;0,00208302812796188;0,00140434021065862;0,00136649541295859;0,0014836886075276;0,00227418869682101;0,003357825092697;0,00598602656643571;0,00913875421642646;0,00273589114596014;0,00122104396506296;5,63606278377687e-05;0,0100418940576988;0,00390716574197077;1,7067282309105;0,0113812661334176
"tenter";3,56214937211628;1,93013216744142;-0,260107837012512;0,51290865962008;-0,0327725857299722;0,0879403544256901;-0,235154096230405;-0,0448578976983774;-0,00592667344819925;-0,23252052628741;0,0671340740329396;0,00231671991155041;-0,42021302252559;-0,226370022433328;-0,261408827855247;-0,245969875106795;0,0637153698402574;0,858150010515028;0,464984133666807;-0,0626620390527637;0,123563760433978;-0,00789517559508515;0,0211855282279381;-0,0566504851628066;-0,0108066230133058;-0,00142778259713173;-0,0560160372949085;0,0161731304106029;0,00055811618457657;-0,101232646929865;-0,0545343321793486;-0,0629754580559398;-0,0592560919992733;0,0153495374804852;0,756644403848028;0,217030294872419;0,00378825819320894;0,0139417005781675;4,6728262641069e-05;0,000224291743991571;0,00123355955458546;4,33441777615032e-05;6,8740085253291e-07;0,00102826158601952;8,30013601852968e-05;9,56835920530974e-08;0,00302129208979852;0,000839297595694074;0,00108817345424985;0,000931899484784724;5,47101140169378e-05;0,0565185406351722;0,0165936063511878;0,000301351641157588;0,00117178180100463;4,78396619515649e-06;3,44463419849505e-05;0,000246304180004259;8,96281676934683e-06;1,56454724951991e-07;0,000240818185767252;2,00748677101533e-05;2,39063761404022e-08;0,000786512628358619;0,00022824670330691;0,000304373743142711;0,000269482474738061;1,80823596289134e-05;0,00445416894584668;3,7184460348539;0,0615870854188387
"sauver";-1,04031141348943;0,831784293272624;-2,81160587912237;0,734818261499473;0,320552543470739;-0,136463178456854;-0,0161970277456654;-0,168774347957499;0,164679287788391;0,19877614935674;-0,00771767321235541;-0,268435485311822;-0,0607797929366921;-0,150922089127338;-0,00718600654724353;-0,102009430212836;0,139229653680177;-0,320067272810296;0,25591080407474;-0,865032349236298;0,226077762792641;0,0986227556967259;-0,041984925668754;-0,00498325638935279;-0,0519259373401481;0,0506660311973093;0,0611564375814577;-0,00237445690347103;-0,0825881679227933;-0,018699806918363;-0,0464334244991062;-0,00221088174958925;-0,0313847177929539;0,0428360729007703;0,110289009154382;0,0688819814285853;0,756448766908622;0,0489027754084817;0,00764002201522196;0,000923008642251311;1,00014648971877e-05;0,00104858526814748;0,000906993065576918;0,00128424387031586;1,87460560714284e-06;0,00219537238971469;0,000108021466620864;0,000637560944816501;1,40530561850269e-06;0,000273920043345172;0,0004464580177922;0,00490508514090094;0,0031357487232189;0,0358285068322182;0,00244725770814412;0,000465712910938694;8,44016211865072e-05;1,18902360334793e-06;0,000129101920032179;0,000122912990070838;0,000179080529661593;2,69955757532006e-07;0,000326587588257124;1,67431919439537e-05;0,000103234638213683;2,34042668252525e-07;4,71628962597601e-05;8,78584039154742e-05;0,0045323122606861;2,84441207832341;0,0366694884844965
"tête";-1,06109718180926;0,823907723413396;-2,83969106864481;0,84056502898384;0,415122689688076;-0,193791786682452;0,00994799932453181;0,0144381983676733;0,171341777200454;0,107357769666971;-0,0904618418537151;-0,0964897700603498;-0,169849326641678;0,0304790563234979;0,0781814591820894;-0,13172419501175;0,0504809256716793;-0,321404402030311;0,249560147469545;-0,860137248043944;0,254605614961199;0,125739905953679;-0,0586991789110749;0,00301323086057713;0,004373303965283;0,0518991119644891;0,0325184727230039;-0,027400726989001;-0,0292265754541073;-0,0514470514109165;0,00923205059822969;0,023681021464435;-0,0398990185408728;0,0152905803611485;0,11074395959098;0,0652297277081911;0,744761197439752;0,0617618758507514;0,0123666854799216;0,00179659320452339;3,64140239666103e-06;7,40663767091113e-06;0,000947669181986627;0,000361568121399808;0,000248583449143345;0,000273775830844372;0,000814185779503553;2,50970883048041e-05;0,000160548896903745;0,000440837459946835;5,66468777766669e-05;0,00501507009977984;0,00302359649854763;0,0359177296104122;0,00314709114426697;0,000767572892642822;0,000167277457636781;4,40796543093731e-07;9,28523060869282e-07;0,000130765512464638;5,13373736304125e-05;3,64500004219187e-05;4,14695410173519e-05;0,000128497401293741;4,13780212855705e-06;2,72253975080816e-05;7,72854592822638e-05;1,1350664986338e-05;0,00445416894584668;2,89527890277906;0,037337694437604
"film";0,031368289092462;-0,362148612172695;0,19359520416133;-0,480873933002502;0,339869310552369;-0,918458546051359;0,370236724724773;-1,40599951659276;-0,192686911544371;-1,50882240088019;0,667944172825918;-1,74358698938156;0,479037887709777;-0,210633835373727;0,0628414795591986;0,332275700931552;-0,501207601768278;0,00996287259535073;-0,11502190868697;0,0614877129079298;-0,152730221109842;0,107945786591104;-0,291711334700103;0,1175907716127;-0,446559071540327;-0,0611992303708239;-0,479216616012154;0,212145542112805;-0,553780124345197;0,152147075332372;-0,066899347296656;0,0199590628837352;0,105533982588404;-0,159188391356627;0,000274922148693682;0,0357997842028016;0,0098329171583612;0,0574194006439477;0,0235473811789174;0,114634800334146;0,014327635053457;0,199518777199544;0,00340449731098879;0,202869967132492;0,0384981649688283;0,253944109113103;0,0183972928623385;0,00340482596373059;0,000294653040048312;0,00796824889670785;0,0158626227918944;2,69117251079076e-06;0,000358701774279231;0,000102505947300098;0,000632444391689094;0,000315924840895287;0,00230716679913395;0,0003749029562962;0,00540667440986698;0,000101546347254653;0,00622638714612218;0,00122022580529995;0,00831471013783882;0,000627624085734984;0,00012134339619822;1,0800719259328e-05;0,000301965300463733;0,000687060803505573;0,00273501601937954;1,71783416296706;0,00807090704078973
"venir";0,00406238975216156;-0,262045777746429;0,113455408703867;-0,534534353415452;-0,287901327536475;0,377872700172988;-1,085625604255;-0,328908105538355;0,185787262408019;1,29313426672087;-0,587086481306624;0,388243512608259;1,35496291499734;0,236543685632224;-0,0969763710704177;0,168903948369393;0,156647496368007;0,00165348486894203;-0,106658581502013;0,0461789274383778;-0,217567618870611;-0,117182377337523;0,153802768872645;-0,441874270930443;-0,133873067076019;0,0756196342486255;0,526335008204396;-0,238957528160463;0,158023925011401;0,551500671921885;0,0962786509661093;-0,0394715849518189;0,0687477420857401;0,0637590878286193;7,51230765683793e-06;0,0305381845216677;0,00550206509386617;0,115592471774657;0,0275288564823922;0,0316133498489626;0,200704818413414;0,0177887203577667;0,00515658948260635;0,242778864863233;0,0484558238947873;0,0205135791884963;0,239801080646705;0,00699589832280563;0,00114322602799866;0,00335449735076686;0,00252446142221391;5,93215974782757e-08;0,000246833439337158;4,62700608854756e-05;0,00102707203634748;0,000297945613993449;0,000513263871740029;0,00423652542160238;0,000388864962638599;0,00012407421396898;0,00601086400416624;0,00123895011959973;0,000541823798842728;0,00659940041000481;0,000201127928403056;3,38050450195685e-05;0,000102548488992689;8,82056851953415e-05;0,00359459248261311;1,34582990266082;0,00651073484701239
"grand";0,022105622328413;-0,317273710008101;0,11460511237021;-0,489813444807234;-0,247866583956598;-0,826445474372294;0,656445116809219;-1,74788854187382;0,845385367753844;0,737043669780682;-0,389797108002023;1,71589577709422;0,125648048013353;1,3639695979329;-1,38121122032436;-0,0228843100900981;0,693131150764364;0,0060835113041802;-0,0873143570752412;0,0315395552435945;-0,13479763583015;-0,0682133777111694;-0,227439441013619;0,180655003933087;-0,481022408913102;0,232651737404774;0,202835886281386;-0,107272940686185;0,47221793630893;0,0345785931326137;0,375367150687163;-0,380112079518505;-0,00629780772751815;0,190751073564422;0,000110184707697327;0,022174952513116;0,00278092284631022;0,0480778848997288;0,0101074695619828;0,0749054707316958;0,0363496413695604;0,248844856598509;0,0528866165149126;0,039067508886444;0,010580950675305;0,198481704283965;0,00102144139189065;0,115222101833364;0,114875148154574;3,05020578032312e-05;0,0244826429731385;1,79471370717685e-06;0,000369707160422624;4,82389305091241e-05;0,000881152528214009;0,000225644966928868;0,00250852307096905;0,00158265601273623;0,0112206278562357;0,0026248176713744;0,00199515264864401;0,000558042034392188;0,0108136298303462;5,79830665444714e-05;0,00683280565851416;0,00700664127936588;1,92338106353747e-06;0,00176449536856425;0,00367273579745253;1,9122177814516;0,0134296406699918
"premier";0,00743291053980033;-0,341423496153595;0,169482264717663;-0,386751115410816;-0,0788902326170954;-0,668408390607633;0,194334415390678;0,602483951889403;-0,269559791033688;-0,391978550372713;-0,11769763150949;-1,29365221725753;0,38410082741602;-0,184316984308173;0,148486554526713;-0,56410454233747;1,88015566379832;0,00278577231356221;-0,127961734194348;0,0635200703899456;-0,144950022441639;-0,0295671829572552;-0,25051204084012;0,0728343804313014;0,225804293426103;-0,101028015699949;-0,146909207004648;-0,0441117650313858;-0,484846482534311;0,143956723937731;-0,069079958524401;0,0556511114080857;-0,211420117003133;0,704661460049975;2,56127651568225e-05;0,0527963815279;0,0125040959748287;0,0616268434137181;0,0021051147597426;0,100737631518197;0,00654976241164;0,0607875987691334;0,0110552705665758;0,0227183458774677;0,00198337911184466;0,231951170119501;0,019625253256188;0,00432593459217971;0,00272962491078146;0,0381061883018096;0,370371792123333;1,55421874449972e-07;0,000327929994071015;8,08058583994533e-05;0,000420782316931653;1,7508171984501e-05;0,00125683456738679;0,000106241395654334;0,00102114002049182;0,000204411136509848;0,000432234009711853;3,89699436325678e-05;0,00470792358613361;0,000415035089660089;9,55707607533438e-05;6,20252596317672e-05;0,000895186500639805;0,00994447694960264;0,00281315933421896;1,33360108586782;0,00500318096617974
"parler";0,00280077519160959;-0,314632081797629;0,123296375100928;-0,544749685467803;-0,393831241644979;-1,19735192051019;0,66135954657443;1,16881366704151;0,256381638285021;-0,0373482739553777;-0,239830004388995;-0,453909943993171;0,407132076209486;-0,912138587545547;-1,10692548396044;0,989252546224511;-0,896820053302963;0,00098167992895376;-0,11027946856676;0,0432157415246796;-0,190936364378566;-0,13803900665645;-0,419675364085037;0,231808463113729;0,409672622443535;0,0898625170669435;-0,0130906796921427;-0,0840611207835873;-0,159096768246702;0,142700988228347;-0,319707253370485;-0,387980632542987;0,346735922327598;-0,314338062136578;2,63098044893438e-06;0,0324373837689607;0,00478769924938898;0,0884551682532475;0,0379552708927129;0,233869745530084;0,0548812288255234;0,165514881389491;0,00723528185013441;0,000149216083537484;0,00595799016786639;0,020659668594023;0,0159521008795714;0,0766466816017466;0,109745809933111;0,0847838496825142;0,0609653923176321;2,81972116121781e-08;0,000355840740582188;5,46449809486067e-05;0,00106670329855391;0,000557532246401406;0,00515339334150771;0,00157226199053499;0,00491066405095717;0,000236278115549483;5,01407393158659e-06;0,000206755319703083;0,000740609120400926;0,000595827167618798;0,00299068945322505;0,00440439675266771;0,00351774225285123;0,00289108115716896;0,00359459248261311;1,56788681835747;0,00883647553787908
"phénomène";0,0251430592653972;-0,315309204264917;0,133937399978966;-0,602228555149882;-0,515944308800627;0,256924670188175;0,532230524379936;1,30259404162442;1,86504974400445;0,245468131153754;0,909457477107573;-1,76725282305904;-1,44130951968799;2,60377266322742;0,759335191944082;1,68260829372605;-0,132393076125289;0,00529308159783815;-0,066378451767025;0,0281963137264933;-0,12678031138969;-0,108615872778072;0,0540874214807757;0,112044424056234;0,274220272020145;0,392627658187511;0,051675606939915;0,191457713450144;-0,372039587455252;-0,303422460048396;0,548142571801132;0,159854180378182;0,354220339771788;-0,0278712048332309;8,92952126959743e-05;0,0137196782758245;0,00237936347922801;0,0455284372732196;0,0274339433563939;0,00453495359332667;0,0149685230065172;0,0865755936682317;0,161247605924416;0,0027145360692881;0,0360818142227992;0,131890083608028;0,0841962166059007;0,263032034787177;0,0217494886629778;0,103298888417188;0,000559543836787584;1,87720483789049e-06;0,000295222003842983;5,32695655465165e-05;0,0010769563835462;0,000790462149861901;0,000196013977787723;0,000841152971876705;0,00503841111326615;0,0103289521613832;0,000178922788908371;0,00245606707051193;0,00927412178973084;0,00616864726097072;0,0201317511219252;0,00171215265152307;0,00840700831948085;5,20482309154354e-05;0,00296944596389779;2,41601318142193;0,0173330115125866
"passer";-0,0134676193285634;-0,247465824250346;0,0570027221215861;-0,571269418697294;-0,577225967275772;1,34576094947168;1,94642211691605;-0,32714407706151;-0,810027197367461;0,920795170007083;1,32660082186544;-0,168010229892812;0,676024660946998;0,84280665628448;-0,057915431425806;-0,670247691223326;-0,0750632479060254;-0,0039978011678437;-0,0734590974880912;0,0169209972088108;-0,169578712725989;-0,171346886913454;0,399482979447284;0,577786498287806;-0,0971112222154832;-0,240452866732923;0,273333832520186;0,393795383246981;-0,0498730679037406;0,200674827012158;0,250183299108734;-0,0171919307890741;-0,198959959985963;-0,0222821816402543;4,10803673134251e-05;0,0135507023591612;0,000691049202298539;0,0656905235419904;0,0550598496400185;0,199506840780571;0,321006753490886;0,00875620948203794;0,0487722008377401;0,0612480357326014;0,123101915313703;0,00191137958540703;0,0297005068099919;0,0441895061411389;0,000202876293722997;0,0262821546601156;0,000288415761299909;5,81108664963885e-07;0,0001962032274008;1,0410387082918e-05;0,00104558089382578;0,00106749882856884;0,00580245165726651;0,0121380730910384;0,000342889203204932;0,00210220414780607;0,00271645022657211;0,00563840426377562;9,04372064776159e-05;0,00146420122142288;0,00227578693873365;1,0746431592305e-05;0,00143928347825257;1,80522105676532e-05;0,00320387590841603;1,90795857664381;0,0116630884689956
