"";"X.chaine_6ter";"X.chaine_ARTE";"X.chaine_C8";"X.chaine_Canal";"X.chaine_CanalFamily";"X.chaine_D17";"X.chaine_Direct8";"X.chaine_France2";"X.chaine_France3";"X.chaine_France4";"X.chaine_France5";"X.chaine_FranceO";"X.chaine_Gulli";"X.chaine_LaCinquième";"X.chaine_M6";"X.chaine_MonteCarloTMC";"X.chaine_NRJ12";"X.chaine_NT1";"X.chaine_Numéro23";"X.chaine_RMCDécouverteHD24";"X.chaine_RMCStory";"X.chaine_TF1";"X.chaine_TFX";"X.chaine_W9"
"langlois";-0,0236;-0,222;18,4104;-0,742;-0,0078;-0,0054;-0,306;-0,5553;-0,2089;-1,7706;-0,2494;-0,005;-0,0895;-0,0043;-0,159;-0,4311;-0,171;-0,0527;-0,03;-0,0976;-0,4949;-0,5311;-0,0094;-0,0053
"bill";-0,032;-0,3013;-0,4104;17,8652;-0,0105;-0,0073;-0,4153;-0,7536;-0,2835;-2,4031;-0,3384;-0,0068;-0,1215;-0,0059;-0,2158;-0,585;-0,2321;-0,0715;-0,0407;-0,1325;-0,6717;-0,7208;-0,0127;-0,0072
"frédéric";-0,0422;8,1637;-0,54;-0,6971;-0,0139;-0,0096;-0,5465;0,771;-0,373;-3,1622;-0,4453;-0,0089;-0,1599;-0,0077;-0,284;4,6141;-0,3055;-0,0941;-0,0535;-0,1743;-0,8839;-0,4323;-0,0168;-0,0094
"boucher";-0,0169;-0,1586;13,1476;-0,53;-0,0055;-0,0038;-0,2186;-0,3966;-0,1492;-1,2647;-0,1781;-0,0036;-0,064;-0,0031;-0,1136;-0,3079;-0,1222;-0,0377;-0,0214;-0,0697;-0,3535;-0,3793;-0,0067;-0,0038
"figure";-0,1451;-1,3644;-1,8586;-3,475;-0,0477;-0,033;-1,8809;-3,4131;-1,2839;41,5442;-1,5327;-0,0306;-0,5503;-0,0265;-0,9775;-1,7846;-1,0513;-0,324;-0,1841;0,3994;-2,1229;-3,2644;-0,0577;-0,0324
"haut";-0,0388;-0,3647;12,6782;-0,6185;-0,0128;-0,0088;-0,1628;-0,9123;-0,3432;-1,9658;1,2002;-0,0082;-0,1471;-0,0071;-0,2613;0,3249;-0,281;0,7428;-0,0492;-0,1604;-0,8132;-0,8726;-0,0154;-0,0087
"antoine";-0,0455;-0,4282;-0,5832;-0,2053;-0,015;-0,0103;-0,5902;-0,2389;-0,4029;-3,4152;-0,481;-0,0096;-0,1727;-0,0083;-0,3067;19,1825;-0,3299;-0,1017;-0,0578;-0,1883;-0,9546;-0,4846;-0,0181;-0,0102
"1";-0,0557;-0,5233;1,6889;-1,0262;-0,0183;-0,0126;11,0006;1,6636;-0,1592;-4,1744;-0,2109;-0,0117;-0,2111;-0,0102;-0,3749;0,4031;-0,4032;-0,1243;-0,0706;-0,2301;-1,1668;-1,2521;-0,0221;-0,0124
"rapport";-0,0185;-0,1744;-0,2376;-0,1978;-0,0061;-0,0042;0,3715;0,6045;-0,1641;-1,3912;-0,1959;-0,0039;-0,0703;-0,0034;-0,125;1,4575;-0,1344;-0,0414;-0,0235;-0,0767;2,1043;-0,4173;-0,0074;-0,0041
"réponse";-0,0253;-0,2378;-0,324;0,2778;-0,0083;-0,0057;-0,3279;-0,2085;-0,2238;-1,8971;3,651;-0,0053;-0,0959;-0,0046;-0,1704;1,1051;-0,1833;-0,0565;-0,0321;-0,1046;0,4817;0,4427;-0,0101;-0,0056
"oeuf";-0,0169;-0,1586;-0,216;0,4925;-0,0055;-0,0038;-0,2186;1,301;-0,1492;-1,2647;-0,1781;-0,0036;-0,064;-0,0031;-0,1136;-0,3079;-0,1222;-0,0377;-0,0214;-0,0697;3,2797;-0,3793;-0,0067;-0,0038
"apporter";-0,0185;1,2442;-0,2376;-0,1978;-0,0061;-0,0042;-0,2404;-0,4363;0,5021;-1,3912;-0,1959;-0,0039;-0,0703;-0,0034;0,602;-0,3387;-0,1344;1,0412;-0,0235;0,7908;2,1043;-0,4173;-0,0074;-0,0041
"place";-0,0202;0,4501;-0,2592;0,8195;-0,0067;-0,0046;0,3436;-0,476;1,2211;-1,5177;-0,2137;-0,0043;-0,0767;-0,0037;-0,1363;0,2419;-0,1466;1,0052;-0,0257;-0,0837;0,2052;0,5761;-0,0081;-0,0045
"gotham";-0,1367;-1,285;-1,7504;-4,2952;-0,0449;-0,0311;-1,7714;-3,2145;-1,2092;48,4655;-1,4435;-0,0288;-0,5183;-0,025;-0,9206;-2,4954;-0,9901;-0,3051;-0,1734;-0,565;-2,8652;-3,0745;-0,0544;-0,0305
"animation";-0,1383;-1,3009;-1,7721;-4,3483;-0,0455;-0,0314;-1,7933;-3,2542;-1,2242;46,6758;-1,4614;-0,0292;-0,5247;-0,0253;-0,4302;-2,5262;-1,0024;-0,3089;-0,1755;-0,572;-2,9006;-3,1125;-0,055;-0,0309
"république";-0,0169;4,8937;-0,216;-0,53;-0,0055;-0,0038;-0,2186;0,2227;-0,1492;-1,2647;0,4731;-0,0036;-0,064;-0,0031;-0,1136;1,5735;-0,1222;-0,0377;-0,0214;-0,0697;-0,3535;-0,3793;-0,0067;-0,0038
"chanteur";-0,027;-0,2537;-0,3456;-0,3599;-0,0089;-0,0061;2,1836;-0,2315;-0,2387;-2,0236;-0,285;-0,0057;-0,1023;-0,0049;3,2019;1,6884;-0,1955;-0,0602;-0,0342;-0,1116;-0,5657;-0,2159;-0,0107;1,861
"espoir";-0,0185;-0,1744;-0,2376;0,4368;-0,0061;-0,0042;-0,2404;-0,4363;7,8379;-1,3912;-0,1959;-0,0039;-0,0703;-0,0034;-0,125;-0,3387;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;0,6321;-0,0074;-0,0041
"trop";-0,0287;-0,2696;-0,3672;-0,901;-0,0094;-0,0065;-0,3716;-0,255;3,7155;-0,8019;1,5392;-0,0061;0,6547;-0,0052;-0,1931;-0,5235;0,4201;-0,064;-0,0364;-0,1185;-0,601;1,3174;-0,0114;-0,0064
"chaque";-0,027;0,956;-0,3456;-0,848;1,6942;-0,0061;0,2572;0,7998;0,3738;-1,2168;-0,285;-0,0057;-0,1023;-0,0049;-0,1818;1,0367;-0,1955;-0,0602;-0,0342;0,6449;-0,5657;0,8398;-0,0107;-0,006
"20";-0,3124;32,9917;4,4472;-9,8187;-0,1027;-0,071;-0,9802;-6,0752;-2,7641;-23,4345;-0,6147;-0,0659;-1,1848;-0,057;-0,5317;53,6055;-2,2633;-0,6975;-0,3964;-1,2916;-6,5495;-3,3973;-0,1243;-0,0697
"21";-0,1248;-0,5994;9,6378;-2,174;-0,0411;-0,0284;0,3054;-2,0289;-1,1047;-9,3643;-0,7058;-0,0263;-0,4735;-0,0228;-0,841;32,8733;-0,9045;-0,2788;-0,1584;-0,5162;-2,6174;-2,8086;-0,0497;-0,0279
"didier";-0,032;-0,3013;0,2137;8,081;-0,0105;-0,0073;-0,4153;0,6433;-0,2835;-2,4031;0,2666;-0,0068;-0,1215;-0,0059;-0,2158;-0,585;-0,2321;-0,0715;-0,0407;-0,1325;-0,6717;-0,2839;-0,0127;-0,0072
"concernant";-0,0169;0,5145;0,4069;-0,1686;-0,0055;-0,0038;-0,2186;0,2227;-0,1492;-1,2647;-0,1781;-0,0036;-0,064;-0,0031;-0,1136;0,835;-0,1222;-0,0377;-0,0214;-0,0697;1,4231;0,2347;-0,0067;-0,0038
"parfois";-0,0185;-0,1744;0,3754;0,4368;-0,0061;-0,0042;-0,2404;0,6045;-0,1641;-0,7173;1,1563;-0,0039;-0,0703;-0,0034;0,602;-0,3387;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;0,6321;-0,0074;-0,0041
"devoir";-0,1164;-0,5421;0,9294;2,7646;-0,0383;-0,0265;-1,5088;0,4009;-0,2317;-5,3648;0,5217;-0,0246;2,4647;-0,0213;0,5792;-1,342;-0,3705;0,9216;-0,1477;0,5217;-0,6938;1,9414;-0,0463;-0,026
"récupérer";-0,0185;-0,1744;-0,2376;-0,1978;-0,0061;-0,0042;-0,2404;0,198;0,5021;-1,3912;2,0764;-0,0039;-0,0703;-0,0034;-0,125;-0,3387;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;2,9112;-0,0074;-0,0041
"départ";-0,086;-0,8089;-1,1019;-1,2394;-0,0283;-0,0196;-0,2678;-2,0235;-0,7612;-6,4524;-0,4122;-0,0182;-0,3263;-0,0157;-0,5795;-0,8941;56,2215;-0,1921;-0,1092;-0,3557;-1,8035;-0,428;-0,0342;-0,0192
"curieux";-0,059;-0,5551;-0,7561;-1,1114;-0,0194;-0,0134;-0,7651;0,7299;-0,5223;8,7792;0,3838;-0,0125;-0,2239;-0,0108;-0,3977;-1,0779;-0,4277;-0,1318;-0,0749;-0,2441;-1,2376;-0,7051;-0,0235;-0,0132
"patrick";-0,0253;-0,2378;-0,324;-0,3256;-0,0083;-0,0057;0,2758;0,4187;-0,2238;-1,8971;0,9209;-0,0053;1,7043;-0,0046;-0,1704;-0,4619;-0,1833;-0,0565;-0,0321;-0,1046;-0,5303;3,9988;-0,0101;-0,0056
"où";-0,0826;-0,7772;-1,0586;0,7089;-0,0272;-0,0188;-1,0713;-0,2421;1,6128;-3,2619;0,5022;-0,0174;3,1313;-0,0151;-0,1952;-0,8462;-0,2188;2,0565;-0,1049;0,7365;0,2679;1,7197;-0,0329;-0,0184
"réussir";-0,0169;-0,1586;-0,216;-0,1686;-0,0055;-0,0038;0,4029;2,1016;-0,1492;-1,2647;0,4731;-0,0036;0,8635;-0,0031;-0,1136;-0,3079;-0,1222;-0,0377;-0,0214;-0,0697;-0,3535;0,6959;-0,0067;-0,0038
"décontraction";-0,1367;-1,285;-1,7504;-4,2952;-0,0449;-0,0311;-1,7714;-3,2145;-1,2092;48,4655;-1,4435;-0,0288;-0,5183;-0,025;-0,9206;-2,4954;-0,9901;-0,3051;-0,1734;-0,565;-2,8652;-3,0745;-0,0544;-0,0305
"bellver";-0,081;-0,7613;-1,037;-2,5446;-0,0266;-0,0184;-1,0495;-1,9044;-0,7164;-6,0727;-0,8552;-0,0171;-0,3071;-0,0148;-0,5454;56,0118;-0,5866;-0,1808;-0,1027;-0,3347;-1,6974;-1,8214;-0,0322;-0,0181
"ou";-0,162;0,5825;-0,3015;0,6788;0,9377;-0,0368;-0,5215;2,4233;-0,4357;-10,6255;3,9065;-0,0342;-0,6144;-0,0296;0,9866;-1,4427;-1,1736;0,6964;1,0901;0,3436;0,889;0,7495;-0,0645;1,0975
"celui";-0,0219;-0,2061;-0,2808;-0,2596;-0,0072;-0,005;-0,2841;1,6615;0,4434;-1,6442;-0,2316;-0,0046;0,7589;-0,004;0,5402;-0,4003;-0,1588;0,9723;-0,0278;-0,0906;-0,4596;1,7236;-0,0087;-0,0049
"lemercier";-0,0185;-0,1744;-0,2376;-0,583;-0,0061;-0,0042;-0,2404;0,198;-0,1641;-1,3912;-0,1959;-0,0039;-0,0703;-0,0034;-0,125;-0,3387;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;9,7724;-0,0074;-0,0041
"alain";-0,0185;-0,1744;-0,2376;-0,583;-0,0061;-0,0042;-0,2404;1,9361;2,286;-1,3912;2,0764;-0,0039;-0,0703;-0,0034;-0,125;-0,3387;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;0,2094;-0,0074;-0,0041
"samedi";-0,0185;2,2136;0,3754;-0,1978;-0,0061;-0,0042;0,3715;-0,4363;-0,1641;-1,3912;1,1563;-0,0039;-0,0703;-0,0034;-0,125;-0,3387;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;1,2368;-0,0074;-0,0041
"phénomène";-0,0624;-0,5868;-0,3388;2,6481;-0,0205;-0,0142;-0,8089;-0,8108;-0,1916;-4,6806;-0,2527;-0,0132;-0,2367;-0,0114;0,6064;-0,5689;-0,4521;-0,1393;-0,0792;-0,258;5,6246;1,0723;-0,0248;-0,0139
"5";-0,0253;0,375;-0,324;-0,795;-0,0083;-0,0057;0,2758;2,9578;-0,2238;-1,8971;2,6046;-0,0053;-0,0959;-0,0046;0,4887;-0,4619;-0,1833;0,9138;-0,0321;-0,1046;-0,1738;-0,569;-0,0101;-0,0056
"catastrophe";-0,0219;-0,2061;-0,2808;1,2748;-0,0072;-0,005;-0,2841;-0,5156;-0,194;-0,9121;2,8574;-0,0046;0,7589;-0,004;0,5402;-0,4003;-0,1588;-0,0489;-0,0278;-0,0906;-0,1368;-0,1534;-0,0087;-0,0049
"endroit";2,8796;-0,222;-0,3024;-0,2921;-0,0078;-0,0054;-0,306;-0,1863;-0,2089;-1,7706;-0,2494;-0,005;-0,0895;-0,0043;0,5134;-0,4311;-0,171;-0,0527;-0,03;-0,0976;1,7044;2,3669;-0,0094;-0,0053
"péril";-0,1755;-1,6502;-2,2479;-5,5159;-0,0577;-0,0399;-2,2749;-4,1281;-1,5529;62,2516;-1,8538;-0,037;-0,6656;-0,0321;-1,1823;-3,2046;-1,2715;-0,3919;-0,2227;-0,7256;-3,6794;-3,9482;-0,0698;-0,0392
"lisa";-0,0169;-0,1586;-0,216;0,4925;-0,0055;-0,0038;-0,2186;5,4394;-0,1492;-1,2647;-0,1781;-0,0036;-0,064;-0,0031;-0,1136;-0,3079;-0,1222;-0,0377;-0,0214;-0,0697;-0,3535;0,2347;-0,0067;-0,0038
"programme";-0,0253;0,375;0,2792;0,2778;-0,0083;-0,0057;2,2915;0,8624;-0,2238;-1,8971;0,3377;-0,0053;-0,0959;-0,0046;0,4887;-0,1392;0,4631;-0,0565;-0,0321;-0,1046;-0,5303;-0,569;-0,0101;-0,0056
"île";-0,1485;-1,3962;-1,9018;-2,1644;-0,0488;-0,0337;-1,9246;-1,3438;-1,3138;36,627;-1,5684;-0,0313;-0,5631;-0,0271;-1,0003;-2,7112;-1,0758;-0,3315;-0,1884;-0,229;-1,5557;-3,3404;-0,0591;-0,0331
"sur";0,4002;-1,066;-1,2611;1,6484;-0,1452;-0,3186;8,0867;-1,7688;-0,3176;-3,4578;0,8817;-0,2959;-2,1759;-0,256;-0,6951;6,4922;-4,6384;-0,3677;-1,0684;-0,4753;1,2039;-0,3694;-0,5578;0,2894
"grâce";0,4887;-0,9249;-2,183;-1,697;-0,056;-0,0387;-2,2092;-0,474;-0,8514;30,1221;-1,0813;-0,036;-0,6464;-0,0311;-1,1481;-3,1121;-0,6453;-0,3805;-0,2163;-0,7047;-3,5732;-2,1146;0,8399;-0,038
"prochain";-0,0202;2,1003;-0,2592;-0,2281;-0,0067;-0,0046;1,7302;-0,476;-0,179;-1,5177;0,4104;-0,0043;-0,0767;-0,0037;-0,1363;-0,3695;-0,1466;-0,0452;-0,0257;-0,0837;0,2052;1,1389;-0,0081;-0,0045
"enfant";1,7121;-0,8724;-1,1883;-0,6424;-0,0305;-0,0211;0,8796;6,2921;0,2531;-6,9587;2,2011;-0,0196;1,3313;-0,0169;0,3799;-1,694;-0,6722;-0,2072;-0,1177;0,2317;-1,9451;1,8279;1,0889;-0,0207
"vaisseau";-0,0675;-0,6344;-0,8641;1,459;-0,0222;-0,0153;-0,8745;-1,5869;6,1982;-3,0441;0,3174;-0,0142;1,6863;-0,0123;0,5585;-1,2319;-0,4888;-0,1506;-0,0856;1,59;0,4177;0,6195;-0,0268;-0,0151
"profiter";-0,0169;-0,1586;-0,216;1,6855;-0,0055;-0,0038;-0,2186;-0,3966;5,0197;-1,2647;-0,1781;-0,0036;0,8635;-0,0031;-0,1136;-0,3079;-0,1222;-0,0377;-0,0214;-0,0697;-0,3535;-0,3793;-0,0067;-0,0038
"différents";-0,0253;0,375;0,2792;0,6129;-0,0083;-0,0057;0,2758;0,8624;1,0481;-1,8971;-0,2672;-0,0053;-0,0959;-0,0046;0,4887;-0,4619;-0,1833;-0,0565;-0,0321;1,6348;-0,5303;-0,1944;-0,0101;-0,0056
"emmanuel";-0,027;0,956;0,2606;-0,848;-0,0089;-0,0061;0,2572;-0,2315;-0,2387;-2,0236;1,6106;-0,0057;-0,1023;-0,0049;-0,1818;5,4278;-0,1955;-0,0602;-0,0342;-0,1116;-0,5657;-0,607;-0,0107;-0,006
"mission";-0,0304;-0,2854;-0,3888;1,3228;-0,01;-0,0069;-0,3935;0,6909;0,3361;-2,2766;1,4729;-0,0064;-0,1151;-0,0055;1,9794;-0,5542;0,4009;-0,0678;-0,0385;-0,1255;0,3806;-0,6829;-0,0121;-0,0068
"style";-0,0169;1,3211;-0,216;-0,1686;-0,0055;-0,0038;1,0789;0,2227;-0,1492;-0,6232;-0,1781;-0,0036;2,0514;-0,0031;-0,1136;-0,3079;-0,1222;-0,0377;-0,0214;-0,0697;-0,3535;0,2347;-0,0067;-0,0038
"manière";-0,0354;-0,333;-0,1374;10,9823;-0,0116;-0,008;-0,459;-0,3546;-0,3134;-2,6561;-0,3741;-0,0075;-0,1343;-0,0065;-0,2386;-0,2412;-0,2566;-0,0791;-0,0449;-0,1464;-0,7425;0,2724;-0,0141;-0,0079
"bout";-0,0185;4,6435;-0,2376;-0,583;-0,0061;-0,0042;-0,2404;1,1911;-0,1641;-1,3912;-0,1959;-0,0039;-0,0703;-0,0034;-0,125;-0,3387;-0,1344;-0,0414;2,8909;-0,0767;-0,3889;0,2094;-0,0074;-0,0041
"organiser";-0,0169;-0,1586;-0,216;3,4966;-0,0055;-0,0038;-0,2186;1,301;-0,1492;-0,6232;-0,1781;-0,0036;-0,064;-0,0031;-0,1136;-0,3079;-0,1222;-0,0377;-0,0214;-0,0697;-0,3535;-0,3793;-0,0067;-0,0038
"beast";-0,0928;-0,8724;-1,1883;-2,9159;-0,0305;-0,0211;-1,2026;-2,1822;-0,8209;32,8941;-0,98;-0,0196;-0,3519;-0,0169;-0,625;-1,694;-0,6722;-0,2072;-0,1177;-0,3836;-1,9451;-2,0872;-0,0369;-0,0207
"affrontement";-0,0219;-0,2061;17,0945;-0,689;-0,0072;-0,005;-0,2841;-0,5156;-0,194;-1,6442;-0,2316;-0,0046;-0,0831;-0,004;-0,1477;-0,4003;-0,1588;-0,0489;-0,0278;-0,0906;-0,4596;-0,4932;-0,0087;-0,0049
"marionnette";-0,0236;-0,222;-0,3024;13,162;-0,0078;-0,0054;-0,306;-0,5553;-0,2089;-1,7706;-0,2494;-0,005;-0,0895;-0,0043;-0,159;-0,4311;-0,171;-0,0527;-0,03;-0,0976;-0,4949;-0,5311;-0,0094;-0,0053
"blanc";-0,0304;-0,2854;-0,3888;-0,4307;-0,01;-0,0069;3,8104;-0,714;-0,2686;-2,2766;0,2823;-0,0064;0,6329;-0,0055;-0,2045;1,51;-0,2199;-0,0678;-0,0385;-0,1255;0,7904;0,3455;-0,0121;-0,0068
"passer";-0,1248;-0,2991;-1,5991;2,8256;1,0448;-0,0284;-0,9349;-0,6665;-0,2661;-9,3643;0,24;-0,0263;-0,4735;-0,0228;0,2421;0,8775;-0,4113;0,3245;-0,1584;-0,174;7,5501;0,5573;-0,0497;-0,0279
"scooby";-0,0202;-0,1903;-0,2592;-0,636;-0,0067;-0,0046;-0,2623;-0,476;12,931;-0,4173;-0,2137;-0,0043;-0,0767;-0,0037;-0,1363;-0,3695;-0,1466;-0,0452;-0,0257;-0,0837;-0,4242;-0,4552;-0,0081;-0,0045
"professeur";-0,0422;-0,3964;-0,54;-0,6971;-0,0139;-0,0096;-0,5465;1,2105;-0,373;-3,1622;-0,4453;-0,0089;1,2899;-0,0077;0,8683;-0,3169;-0,3055;4,2209;-0,0535;-0,1743;-0,8839;4,7767;-0,0168;-0,0094
"dans";0,3299;-0,6976;-8,6171;-2,084;1,2853;-0,2527;0,4016;0,8971;6,5534;-4,7257;1,2483;-0,2346;-1,0877;0,4278;1,0528;-0,9084;2,7611;-0,3008;0,3946;0,451;7,3987;-0,4257;-0,136;0,3612
"nathalie";-0,0438;9,2393;-0,5616;-1,3781;-0,0144;-0,01;-0,5684;-0,2211;-0,388;-3,2887;-0,1432;-0,0093;-0,1663;-0,008;-0,2954;7,3925;-0,3177;-0,0979;-0,0556;-0,1813;-0,9193;-0,9864;-0,0174;-0,0098
"respirer";-0,0455;-0,4282;-0,5832;-1,4311;-0,015;-0,0103;-0,5902;-0,5168;-0,4029;14,2318;-0,481;-0,0096;-0,1727;-0,0083;-0,3067;-0,8314;-0,3299;-0,1017;-0,0578;-0,1883;-0,9546;-1,0244;-0,0181;-0,0102
"chaouch";-0,0169;-0,1586;-0,216;-0,53;-0,0055;-0,0038;-0,2186;-0,3966;-0,1492;-1,2647;-0,1781;-0,0036;-0,064;-0,0031;-0,1136;11,6513;-0,1222;-0,0377;-0,0214;-0,0697;-0,3535;-0,3793;-0,0067;-0,0038
"ainsi";-0,027;0,956;-0,3456;-0,3599;-0,0089;-0,0061;0,2572;0,3839;0,3738;-2,0236;0,8741;-0,0057;0,678;-0,0049;-0,1818;-0,4927;1,1465;-0,0602;-0,0342;-0,1116;0,9047;-0,2159;-0,0107;-0,006
"maison";-0,054;-0,5075;-0,6913;0,5173;-0,0177;-0,0123;-0,2759;-0,3349;-0,4775;-2,9751;0,4316;-0,0114;0,425;-0,0099;0,2464;-0,4601;-0,391;-0,1205;-0,0685;-0,2231;-0,2691;9,0386;-0,0215;-0,012
"tourner";-0,0169;-0,1586;-0,216;0,4925;-0,0055;-0,0038;0,4029;0,6674;-0,1492;-1,2647;0,4731;-0,0036;-0,064;-0,0031;-0,1136;1,5735;-0,1222;-0,0377;-0,0214;-0,0697;-0,3535;0,2347;-0,0067;-0,0038
"vincent";-0,0304;0,3172;3,8381;-0,1821;-0,01;-0,0069;-0,3935;-0,714;-0,2686;-2,2766;0,2823;-0,0064;-0,1151;-0,0055;-0,2045;2,2191;-0,2199;1,9837;-0,0385;-0,1255;-0,6364;-0,2607;-0,0121;-0,0068
"intelligence";-0,0287;-0,2696;-0,3672;0,2239;-0,0094;-0,0065;1,3191;-0,6743;0,3542;0,6148;-0,3028;-0,0061;-0,1087;-0,0052;-0,1931;-0,5235;-0,2077;-0,064;-0,0364;1,5315;0,845;-0,6449;-0,0114;-0,0064
"matin";-0,0253;-0,2378;-0,324;-0,795;-0,0083;-0,0057;-0,3279;4,9107;-0,2238;-0,6401;0,3377;-0,0053;-0,0959;-0,0046;-0,1704;1,1051;-0,1833;-0,0565;-0,0321;-0,1046;-0,5303;-0,1944;-0,0101;-0,0056
"raconter";-0,0337;-0,3171;-0,432;1,1483;-0,0111;-0,0077;-0,4372;1,0411;0,8378;-1,6396;-0,3563;-0,0071;-0,1279;-0,0062;0,39;0,3959;-0,2444;-0,0753;-0,0428;0,5612;0,6938;-0,3076;-0,0134;-0,0075
"année";-0,0928;-0,8724;2,316;-0,6424;-0,0305;-0,0211;0,2919;2,1416;0,5466;-6,9587;-0,4609;-0,0196;-0,3519;-0,0169;-0,625;-0,9913;-0,6722;-0,2072;-0,1177;1,241;7,7956;-1,3073;-0,0369;1,3319
"publicité";-0,0169;-0,1586;-0,216;-0,1686;-0,0055;-0,0038;1,9616;-0,3966;-0,1492;-1,2647;0,4731;-0,0036;-0,064;-0,0031;-0,1136;-0,3079;-0,1222;-0,0377;-0,0214;-0,0697;-0,3535;3,1434;-0,0067;-0,0038
"c";0,4016;0,4901;-1,9273;5,08;-0,0721;-0,0499;0,3409;0,4609;2,3264;-14,8054;4,1521;-0,0463;0,5286;-0,0401;0,917;0,7455;-1,5897;-0,1607;-0,2784;-0,9072;-1,6539;0,7028;-0,0873;0,972
"duo";-0,0472;-0,444;-0,6048;-0,818;-0,0155;-0,0107;-0,6121;-1,1107;-0,4178;13,2065;-0,4988;-0,01;-0,1791;-0,0086;0,2846;-0,8622;-0,3421;-0,1054;-0,0599;-0,1952;-0,99;-1,0623;-0,0188;-0,0105
"détruire";1,2474;-0,2378;-0,324;4,0369;-0,0083;-0,0057;-0,3279;-0,2085;-0,2238;-1,8971;-0,2672;-0,0053;1,7043;-0,0046;-0,1704;-0,1392;0,4631;-0,0565;-0,0321;-0,1046;-0,5303;-0,1944;-0,0101;-0,0056
"bristielle";-0,0354;-0,333;-0,4536;-1,113;-0,0116;-0,008;-0,459;-0,833;-0,3134;-2,6561;-0,3741;-0,0075;-0,1343;-0,0065;-0,2386;24,4786;-0,2566;-0,0791;-0,0449;-0,1464;-0,7425;-0,7967;-0,0141;-0,0079
"arriver";-0,0405;-0,3806;-0,5184;0,5305;-0,0133;-0,0092;-0,5246;0,456;2,0955;-0,9604;0,6007;-0,0085;0,5262;-0,0074;0,8974;-0,2975;0,309;-0,0904;-0,0514;-0,1673;-0,3662;-0,1708;-0,0161;-0,009
"propos";-0,0219;1,1128;0,3223;-0,689;-0,0072;-0,005;0,8816;1,0084;-0,194;-1,6442;-0,2316;-0,0046;-0,0831;-0,004;-0,1477;0,6534;-0,1588;-0,0489;-0,0278;-0,0906;-0,4596;1,0518;-0,0087;-0,0049
"prince";-0,14;-1,3168;-1,7937;-4,4014;-0,046;-0,0318;-1,8152;-3,294;-1,2391;47,2697;-1,4792;-0,0296;-0,5311;-0,0256;-0,9434;-2,5571;-1,0146;-0,3127;-0,1777;-0,579;-2,9359;-2,2167;-0,0557;-0,0313
"humour";-0,3005;-1,3558;-2,1397;-8,0633;-0,0988;-0,0683;-1,6394;-4,0794;-2,6594;76,6715;-3,1747;-0,0634;-1,1399;-0,0549;-1,2665;-2,2682;-2,1775;-0,6711;-0,3814;-1,2426;-6,3013;-6,7617;-0,1196;-0,0671
"extra";-0,0219;-0,2061;-0,2808;0,7422;-0,0072;-0,005;-0,2841;-0,1647;0,4434;-1,6442;-0,2316;-0,0046;-0,0831;-0,004;1,3663;-0,4003;-0,1588;-0,0489;-0,0278;-0,0906;-0,4596;3,457;-0,0087;-0,0049
"plateau";-0,0793;0,6249;-0,2222;-0,7073;-0,0261;-0,018;13,7749;2,6983;-0,7015;-5,9461;-0,3648;-0,0167;-0,3007;-0,0145;0,4645;-0,4348;-0,5744;-0,177;-0,1006;-0,3278;-1,662;-0,3576;-0,0315;-0,0177
"monstre";-0,0185;-0,1744;-0,2376;-0,583;-0,0061;-0,0042;-0,2404;-0,4363;1,2907;-1,3912;-0,1959;-0,0039;-0,0703;-0,0034;-0,125;-0,3387;0,5749;-0,0414;-0,0235;-0,0767;-0,3889;6,5059;-0,0074;-0,0041
"rien";1,1947;0,335;-0,3672;0,9114;-0,0094;-0,0065;0,2403;0,7428;0,3542;-1,3209;-0,3028;-0,0061;-0,1087;-0,0052;0,4449;-0,5235;-0,2077;-0,064;-0,0364;-0,1185;-0,601;1,3174;-0,0114;-0,0064
"réveiller";-0,0826;-0,7772;-1,0586;-1,1631;-0,0272;-0,0188;-1,0713;-1,9441;-0,7313;-6,1993;-0,3883;-0,0174;-0,3135;-0,0151;-0,5568;-1,5092;57,7474;-0,1845;-0,1049;-0,3417;-1,7328;-0,2154;-0,0329;-0,0184
"anne";-0,0472;-0,1341;-0,2195;-0,4425;-0,0155;-0,0107;-0,6121;0,6483;-0,4178;-3,5418;0,5072;-0,01;-0,1791;-0,0086;-0,3181;11,5087;-0,3421;-0,1054;-0,0599;-0,1952;-0,99;-0,2357;-0,0188;-0,0105
"savoir";-0,0725;-0,682;-0,929;1,2794;-0,0238;-0,0165;-0,9401;0,4941;0,3679;-4,2482;0,284;-0,0153;0,3286;-0,0132;1,0037;-0,7051;-0,5255;2,2141;4,2169;0,3022;0,3601;1,1921;-0,0289;-0,0162
"question";-0,113;1,4832;-0,2292;-1,3705;-0,0372;-0,0257;0,6348;-1,7886;-1,0001;1,9995;5,6388;-0,0239;-0,4287;-0,0206;-0,7614;-0,4965;-0,8189;-0,2524;-0,1434;-0,4673;0,5714;-2,5428;-0,045;-0,0252
