"";"X.audiencefemme_0";"X.audiencefemme_01";"X.audiencefemme_02";"X.audiencefemme_03";"X.audiencefemme_04";"X.audiencefemme_05";"X.audiencefemme_06";"X.audiencefemme_07";"X.audiencefemme_08";"X.audiencefemme_09";"X.audiencefemme_1";"X.audiencefemme_103";"X.audiencefemme_11";"X.audiencefemme_112";"X.audiencefemme_116";"X.audiencefemme_12";"X.audiencefemme_128";"X.audiencefemme_13";"X.audiencefemme_135";"X.audiencefemme_14";"X.audiencefemme_141";"X.audiencefemme_147";"X.audiencefemme_15";"X.audiencefemme_16";"X.audiencefemme_17";"X.audiencefemme_18";"X.audiencefemme_19";"X.audiencefemme_199";"X.audiencefemme_2";"X.audiencefemme_22";"X.audiencefemme_23";"X.audiencefemme_27";"X.audiencefemme_28";"X.audiencefemme_29";"X.audiencefemme_3";"X.audiencefemme_31";"X.audiencefemme_34";"X.audiencefemme_35";"X.audiencefemme_36";"X.audiencefemme_38";"X.audiencefemme_41";"X.audiencefemme_47";"X.audiencefemme_49";"X.audiencefemme_55";"X.audiencefemme_61";"X.audiencefemme_62";"X.audiencefemme_63";"X.audiencefemme_69";"X.audiencefemme_76";"X.audiencefemme_79";"X.audiencefemme_8";"X.audiencefemme_83";"X.audiencefemme_85";"X.audiencefemme_89";"X.audiencefemme_9";"X.audiencefemme_96"
"toutes";0;0;0,5;0,35;0;0,54;0;0;0;0;0;0;0;0;1,09;0;0;0;0;0;0;0;0;0,92;0;0;0;0;0;0;0;0;0;0;0;0;0;3,12;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,99;2,82;0
"oise";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"j";0;0;0;0;0;0;0;0;0;8,77;1,83;0;0;0;0;0;0;0,73;0;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,46;2,83;0;3,6;0;0;0;0;0;0;0;0;0;13,33;0;0;0;3,51;0;2,82;0
"48";0;0;0;0;0;1,07;0;0;0;0;0;0;1,26;0;0;0;0;1,47;0;0;0;0;1,3;0;0;0;0;0;0;1,14;0;0;0;0;0;0;0;0;2,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"47";0,43;0;0;0;0;1,07;0;0;0;0;0;0;3,79;0;0;0;0;0,73;0;0;0;0;1,3;0;0;0;0;0;0;1,14;0;0;2,23;0;0;0;0;0;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"44";0;0;0;0;0;3,21;0;0;0;0;0;0;1,26;0;0;0;0;1,47;0;0;0;0;1,3;0;0;0;0;0;0;1,14;0;0;2,23;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"45";0;0;0;0;0;2,14;0;0;0;0;0;0;3,79;0;0;0;0;1,47;0;0;0;0;0;0;0;0;0;0;0;2,28;0;0;1,11;0;0;0;0;0;2,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"42";0,86;0;0;0;0;0,54;0;0;0;0;0;0;1,26;0;0;0;0;0;0;0;0;0;1,95;0;0;0;0;0;0;2,28;0;0;1,11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"40";1,73;0,87;0;0;0;3,75;0;0;0;0;0;0;0;0;0;2,74;0;0;0;0;0;0;1,3;0;0;0;0;0;0;3,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,82;0
"membre";0;0,65;0;0,35;0;3,21;0;0;0;0;0;0;0;0;0;0;0;8,07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"parole";0;0;0;0;0;0;0;0;0;0;0;0;2,53;0;0;0;0;5,87;0;0;0;0;3,24;0;0;0;0;0;0;0;0;0;2,23;0;0;0;0;1,56;0;0;0;0;0;0;0;0;0;11,63;0;0;0;0;0;0;0;0
"philippe";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,66;0;1,1;0;1,3;0;0;0;1,83;0;0;9,62;0;0;0;0;0;1,11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"même";0,43;0,87;2;1,73;2,3;0;0;1,8;0;0;1,83;0;0;0;1,09;0,91;0;0,37;0;0;0;2,86;0,65;0,92;0;0;0;0;0;0;0;0;0;0;10,42;1,78;0;0;0,9;0;0;0;0;0;0;2,96;0;0;0;0;0;0;0;0;0;0
"pendant";0;0,65;1;0;0,77;0;2,82;1,8;0;0;0;0;0;0;0;0,91;0;0,73;0;0;0;2,86;0;0,92;0;0;0;10;0;0;0;0;0;0;0;1,78;0;0;2,7;0;0;2,05;0;0;0;0;0;0;0;0;0;0;3,51;0;0;0
"mois";0;0;0;0,35;0;0,54;0;0;0;0;0;0;1,26;0;0;0;0;0,73;0;0;0;0;0,65;0;0;2,29;0;0;0;0;0;0;0;0;0;0;0;3,12;0;0;0;2,05;6,99;0;0;0;0;0;0;0;0;0;0;0;2,82;0
"me";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,12;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"naître";3,88;3,46;0,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,92;0;0;0;0;0;0;0;0;0;0;0;4,46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mi";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,91;0;4,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"enquête";0,43;0,22;1;0;0;0;5,63;1,8;0;0;0;0;0;0;0;0,91;0;0,37;0;5,22;0;2,86;2,6;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1,56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nouvelle";0,86;0,22;0;0,35;0;0;0;0;0;0;0;0;1,26;0;0;0,91;0;0,73;0;0;0;2,86;0;0,92;0;0;0;0;0;0;0;0;0;0;0;0,89;0;0;0;0;0;0;0;10,42;0;0;0;0;13,33;0;0;0;0;0;0;0
"mettre";0,43;0,65;0,25;0,69;2,3;0;0;0;0;0;0;0;0;0;1,09;0;0;0,73;0;0;0;2,86;0;1,83;0;0;0;0;0;0;8,26;0;0;0;0;1,78;1,42;0;0,9;0;0;0;0;0;0;2,96;0;0;0;10,53;0;0;0;0;0;0
"autre";0;0;0,25;1,04;0,77;0;0;0;0;0;0;0;0;0;5,47;0;0;0;0;2,61;0;2,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0,89;1,42;0;0;0;0;0;0;31,25;0;0;0;0;0;0;0;6,13;0;0;0;0
"jeune";3,88;3,46;0,75;0;0;1,07;2,82;0;0;0;0;0;0;11,11;1,09;0;0;0,37;0;3,91;0;2,86;0,65;3,67;0;0;0;0;0;0;0;0;0;5;0;8,03;0;1,56;2,7;0;0;0;0;0;0;0;14,29;0;13,33;21,05;0;0;0;12,99;0;14,08
"construire";1,29;0;1;0,35;2,3;1,07;0;0;0;0;0;0;0;0;1,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"émission";0;0;0,25;0;0,77;1,07;0;1,8;0;8,77;0;0;3,79;0;1,09;6,4;0;0,73;17,65;0;0;0;1,3;0,92;6,38;0;0;0;0;2,28;2,75;0;1,11;0;0;0,89;0;0;1,8;0;0;2,05;0;0;0;0;0;0;0;0;0;3,07;3,51;25,97;11,3;0
"coeur";0;0,43;0;1,04;0;0;2,82;0;0;0;0;0;0;0;0;1,83;0;0,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,23;0;0;0;0;1,56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,82;0
"claude";0,43;0;0;0;0;6,96;0;0;0;0;0;0;1,26;0;0;0;0;0;0;0;0;0;1,3;1,83;10,64;0;0;0;0;0;0;0;0;5;0;0;1,42;0;0;0;0;6,16;0;0;0;0;0;0;13,33;0;0;3,07;0;0;0;0
"présidentiel";0;0,22;0;0;0;0,54;0;0;0;0;0;0;0;0;0;0;0;0;0;5,22;0;0;2,6;0;0;0;0;0;0;0;0;0;4,46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"âge";0;0,22;1;0,69;0,77;0;0;0;0;0;0;0;0;0;0;0;0;0,37;0;0;0;0;0;0,92;0;0;0;0;0;0;0;11,76;0;0;0;0;0;0;0;0;0;4,11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"candidat";0;0,22;0;0;0;0;0;0;0;0;0;0;1,26;0;0;0;0;0;0;3,91;0;0;2,6;0,92;6,38;0;0;0;0;0;0;0;4,46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"proposer";0,43;0;0;0;0;0;0;0;0;8,77;3,66;0;0;0;0;0;0;0;0;1,3;0;0;1,3;0,92;2,13;0;0;0;0;0;0;0;0;0;0;0;0;4,69;0,9;0;0;0;6,99;0;0;0;0;0;13,33;0;0;0;0;0;0;0
"manquer";3,45;3,46;0,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,75;0;0;0;0;2,68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2999";0;0,65;4,5;6,24;3,07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bande";0;0;0;0;0;0;2,82;0;0;4,39;0;0;1,26;0;0;5,48;0;0,37;5,88;0;0;0;0;0,92;0;0;0;0;0;0;0;0;0;5;0;0,89;0;1,56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"59";0;0;0;0;0;0,54;0;0;0;0;0;0;2,53;0;0;0;0;0,73;0;0;0;0;1,95;0;0;0;0;0;0;2,28;0;0;0;0;0;0;0;0;2,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"55";0,43;0;0;0;0;0,54;0;0;0;0;0;0;2,53;0;0;0;0;1,47;0;0;0;0;2,6;0;0;0;0;0;0;3,42;0;0;2,23;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"54";0;0;0;0;0;1,61;0;0;0;0;0;0;2,53;0;0;0;0;1,47;0;0;0;0;1,3;0;0;0;0;0;0;2,28;0;0;1,11;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"56";0;0;0;0;0;0,54;0;0;0;0;0;0;5,06;0;0;0;0;1,83;0;0;0;0;0,65;0;0;0;0;0;0;1,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"53";0,43;0;0;0;0;0,54;0;0;0;0;0;0;3,79;0;0;0;0;0,73;0;0;0;0;0,65;0;0;0;0;0;0;1,14;0;0;1,11;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"52";1,29;0;0;0;0;0,54;0;0;0;0;0;0;2,53;0;0;0;0;0;0;0;0;0;2,6;0;0;0;0;0;0;1,14;0;0;0;0;0;0;0;0;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"57";0,43;0;0;0;0;1,61;0;0;0;0;0;0;1,26;0;0;0;0;0,37;0;0;0;0;0,65;0;0;0;0;0;0;0;0;0;3,34;0;0;0;0;0;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"50";0,86;0;0;0,35;0;2,14;0;0;0;0;0;0;5,06;0;0;2,74;0;1,1;0;0;12,82;0;0,65;0;0;0;0;0;0;0;0;0;1,11;0;0;0;0;1,56;0,9;0;0;2,05;6,99;0;0;0;0;0;0;0;0;0;0;0;0;0
"humanité";0;1,08;2;1,73;1,53;0;2,82;0;0;0;0;0;0;0;1,09;0;0;0;0;0;0;0;0;1,83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gouvernement";0;0;0,25;2,08;3,07;0,54;5,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"plus";0,86;0,87;7,5;7,62;5,36;4,28;0;1,8;0;8,77;1,83;7,75;3,79;0;3,28;3,66;0;1,1;0;5,22;0;5,71;2,6;1,83;4,26;6,86;0;0;0;1,14;0;11,76;2,23;0;10,42;7,14;2,83;3,12;4,5;0;0;6,16;0;0;0;5,92;0;11,63;0;10,53;21,98;0;3,51;0;0;0
"antique";0;0;1,75;0,69;1,53;0;5,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"entrepreneur";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"exister";1,29;0;0,5;0;2,3;0,54;0;1,8;0;0;0;15,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,28;0;0;1,11;0;0;0;0;0;0;0;0;0;0;0;0;2,96;0;0;0;0;0;0;0;0;0;0
"hugues";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"peret";4,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"actuel";0,86;0;1;1,04;0,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,3;0,92;0;0;0;0;0;0;0;0;0;0;0;0;1,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"retour";0,86;0,22;0,25;0;0;0,54;0;1,8;0;0;1,83;0;6,32;0;0;0;0;1,1;0;1,3;0;0;5,84;0;0;0;0;0;0;2,28;0;0;1,11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,82;0
"valentin";0;0;0;0,69;0;0;0;0;0;0;0;0;2,53;0;0;0,91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"cnews";0;0;0;0;0;1,07;0;0;0;0;0;0;0;0;0;0;0;5,13;0;0;0;0;0,65;0;0;0;0;0;0;1,14;0;0;6,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"élément";0,43;0;0;1,04;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1;0;1,3;0;0;0;0;0;0;0;0;0;1,14;0;0;0;0;0;0;2,83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"groupe";1,73;0,22;0,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,92;0;0;0;0;0;1,14;8,26;0;1,11;0;0;0,89;0;0;0;0;22,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"entier";0;0,43;0,75;2,43;2,3;2,14;5,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"humour";6,04;6,92;1,5;0;0;1,07;0;0;0;0;0;0;1,26;0;0;0;0;1,1;0;0;0;0;0,65;0;0;0;0;0;0;0;2,75;0;0;0;0;0;1,42;0;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"langlois";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"frédéric";0;0;0;0;0;0,54;0;0;0;0;1,83;0;0;0;0;1,83;0;0;0;0;0;0;5,84;0;0;0;9,62;0;0;0;0;0;1,11;40;0;0;0;0;7,19;0;0;2,05;6,99;10,42;0;0;0;0;0;0;0;0;0;0;0;0
"boucher";0;0;0;0;0;5,35;0;0;0;0;0;0;0;0;1,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"courir";3,02;4,11;0,75;0;0;0;2,82;0;0;0;3,66;0;3,79;0;0;0,91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,33;0;0;0;0;0;0;0
"haut";0;0;0,25;0;0;0;0;0;0;0;0;0;0;0;2,19;0;0;5,5;0;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8;0;0;0;6,99;0;0;0;0;0;0;0;0;0;0;0;0;0
"antoine";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,09;0;0;0;0;0;0;0;7,14;0,92;0;0;0;0;0;11,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1";0;0,22;0;0;0;1,07;0;0;0;0;0;0;1,26;0;0;2,74;0;1,1;0;0;0;0;0;0;0;0;0;0;0;1,14;2,75;0;1,11;0;0;0;0;4,69;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nombreux";1,29;9,95;8,25;0,69;3,07;1,07;2,82;0;0;4,39;1,83;0;0;0;1,09;0,91;0;0;0;0;0;0;0,65;1,83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"apporter";0;0,22;0;1,39;0;0;2,82;0;0;0;0;0;0;0;0;0;0;0;0;2,61;0;0;0;0,92;0;0;0;0;0;0;0;0;0;0;0;0;1,42;0;0;0;0;0;0;0;0;0;14,29;0;0;0;0;0;0;0;0;0
"revue";0,43;0;0;0;0;0;0;0;0;0;0;7,75;1,26;0;1,09;0;0;0;0;0;0;0;0,65;0;0;2,29;0;0;0;0;0;0;1,11;0;0;0,89;0;0;0,9;0;0;0;0;0;0;0;0;0;13,33;0;0;0;0;0;0;0
"média";0;0;0;0;0;0,54;0;0;0;0;0;0;2,53;0;1,09;0,91;0;0,73;0;0;0;0;2,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gotham";3,02;3,46;0,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"animation";3,02;3,46;0,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"cnrs";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37;0;0;0;0;0;0;0;0;0;0;20,83;0;0;0;0;0;0;0;7,08;0;0;0;0;0;0;0;0;2,96;0;0;0;0;0;9,2;0;0;0;0
"chanteur";0;0;0;0;0;0;0;0;0;0;0;0;5,06;0;0;0,91;0;1,47;0;0;0;0;0;0;2,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,33;0;0;0;7,02;0;0;0
"trop";0,86;0,22;0;0,35;0,77;0,54;0;0;0;0;0;0;0;0;0;0;0;0,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8;0;0;2,05;0;0;0;0;0;0;0;10,53;0;0;0;0;0;0
"20";0;0;0;0;0;0,54;0;0;0;0;1,83;0;10,11;0;0;0;0;8,8;0;0;0;5,71;17,52;0,92;0;0;0;0;0;26,26;0;0;39,02;0;0;0;0;0;17,09;0;0;2,05;0;0;0;0;0;0;0;0;0;3,07;3,51;0;0;0
"devoir";1,73;0,87;1;1,04;0;1,07;0;5,41;0;0;1,83;0;0;0;1,09;0;0;1,83;0;3,91;0;8,57;1,3;0,92;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,99;0;0;0;14,29;0;0;10,53;10,99;0;0;0;0;0
"ne";7,77;8,66;5,5;2,77;2,3;6,42;8,45;3,6;18,52;13,16;5,48;15,5;2,53;0;14,22;2,74;0;3,3;0;3,91;0;11,43;0;4,59;2,13;9,15;0;0;41,67;4,57;8,26;11,76;4,46;0;20,83;10,7;5,67;0;7,19;14,08;0;4,11;0;31,25;0;8,88;0;11,63;0;0;21,98;9,2;7,02;0;2,82;0
"chercheur";0;0;0;0;0;0;0;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;2,86;3,24;0;0;0;0;0;20,83;0;0;0;0;0;0;0;2,83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"départ";0;0,65;4,5;6,24;3,07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,65;0;0;0;0;0;0;1,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"peu";0,43;0;0;0,35;0;0,54;2,82;0;0;0;0;0;0;0;0;0,91;0;0;0;0;0;0;0;0;0;0;0;0;0;1,14;0;0;1,11;10;0;1,78;0;0;0;0;0;0;0;0;0;0;0;0;0;10,53;0;3,07;0;0;0;0
"bellver";0;0;0;0;0;0;0;0;0;0;0;0;8,85;0;0;0;0;0;0;0;0;0;7,79;0;0;0;0;0;0;11,42;0;0;12,26;0;0;0;0;0;7,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"porter";0;0;0;0;0;0,54;0;0;0;0;0;0;0;0;0;0,91;0;0;0;2,61;0;2,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,25;0;0;0;0;6,99;0;0;0;0;0;0;0;0;0;0;0;0;0
"on";2,16;1,73;1,5;1,73;0,77;0;2,82;1,8;0;4,39;1,83;0;0;0;2,19;10,05;0;1,47;0;1,3;0;2,86;0,65;0,92;2,13;4,58;0;0;0;0;2,75;0;2,23;5;0;4,46;1,42;0;0,9;0;0;2,05;0;0;0;8,88;0;0;13,33;0;0;6,13;3,51;0;5,65;0
"ou";3,45;0;2;2,77;1,53;2,68;5,63;0;0;8,77;0;0;0;0;16,41;4,57;0;0,73;0;2,61;12,82;0;1,3;0,92;0;0;0;10;0;0;5,51;0;0;0;0;3,57;1,42;1,56;1,8;0;0;0;6,99;0;0;0;0;0;0;0;0;3,07;0;0;0;0
"celui";0;0,22;0,5;0,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,86;0;0;0;0;0;0;0;0;2,75;0;0;0;0;0;1,42;1,56;0,9;14,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"envoyer";0,43;0,87;0;0,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37;0;0;0;0;0;0,92;0;0;0;0;0;1,14;0;0;0;5;0;0;0;0;0,9;0;0;0;0;0;0;2,96;0;0;0;0;0;3,07;0;0;0;0
"alain";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,83;0;0;0;0;0;0;0;1,83;2,13;0;0;0;20,83;0;0;0;0;0;0;0;0;4,69;2,7;0;0;0;0;0;0;0;0;0;0;0;0;3,07;0;0;0;0
"avec";9,5;7,79;7;5,2;1,53;14,98;2,82;3,6;18,52;21,93;16,45;0;3,79;0;7,66;11,88;0;2,57;47,06;5,22;12,82;2,86;6,49;1,83;21,28;9,15;19,23;0;0;2,28;2,75;11,76;10,03;30;20,83;5,35;8,5;3,12;7,19;28,17;0;10,27;13,99;20,83;0;2,96;0;11,63;0;10,53;0;9,2;3,51;25,97;25,42;0
"phénomène";3,45;0;0,75;1,39;0;2,68;2,82;1,8;0;0;1,83;0;0;0;4,38;0;0;0,73;0;2,61;0;5,71;0,65;0;0;16,02;0;0;0;0;0;0;0;0;0;0,89;7,08;0;0;0;0;0;6,99;0;19,42;2,96;0;0;0;0;0;0;0;0;0;0
"5";0;0;0,5;0,35;0;0,54;0;0;0;0;0;0;0;0;2,19;1,83;0;0,73;0;1,3;0;0;1,3;0;0;0;0;0;0;0;2,75;0;0;0;0;0,89;0;3,12;0;0;0;0;0;0;0;0;0;0;0;0;0;3,07;0;0;0;0
"péril";5,61;6,49;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"île";1,29;9,52;7,5;0,35;1,53;0;0;0;0;0;0;0;0;0;0;1,83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,89;1,42;0;0;0;0;0;0;0;0;0;0;0;13,33;0;0;0;0;0;0;0
"sud";0;0;0;0;1,53;0;0;0;0;0;0;0;0;0;0;1,83;0;0;0;2,61;0;0;1,3;0;0;0;0;0;0;0;0;0;1,11;0;0;0;0;0;0;0;0;2,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"sur";14,67;17,53;17,25;12,47;16,09;13,91;11,27;16,22;18,52;4,39;14,63;15,5;29,08;22,22;13,13;6,4;0;12,1;23,53;14,34;0;25,71;27,9;14,68;10,64;6,86;0;30;0;21,69;8,26;0;39,02;20;0;4,46;18,41;3,12;9,89;0;0;22,59;27,97;20,83;29,13;11,83;0;23,26;26,67;21,05;10,99;15,34;24,56;25,97;2,82;42,25
"christian";0;0;0;0;0;0;0;0;0;0;1,83;0;0;0;1,09;1,83;0;0;0;0;0;0;0,65;2,75;0;0;0;0;0;0;0;0;2,23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"grâce";3,02;3,46;0,75;0,69;0;0,54;0;0;0;0;0;0;0;0;0;2,74;0;0,37;0;1,3;0;2,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"enfant";0;0,43;0,25;2,77;0;0;0;3,6;0;4,39;1,83;0;0;0;2,19;0;0;0,37;0;2,61;0;5,71;0;1,83;2,13;2,29;0;0;0;0;13,77;0;0;0;10,42;7,14;0;4,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"vaisseau";0,86;0,43;0,25;0,69;1,53;1,07;0;10,81;0;0;3,66;0;0;11,11;0;0;12,66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23,26;0;0;0;0;0;0;0;0
